id,value,sim
9019, 7.755E-07,Mode#5,Frequency=   6.725e-03Hz
9020, 7.720E-07,Mode#5,Frequency=   6.725e-03Hz
9021, 7.688E-07,Mode#5,Frequency=   6.725e-03Hz
9022, 7.659E-07,Mode#5,Frequency=   6.725e-03Hz
9485, 9.388E-07,Mode#5,Frequency=   6.725e-03Hz
9486, 9.331E-07,Mode#5,Frequency=   6.725e-03Hz
9487, 9.244E-07,Mode#5,Frequency=   6.725e-03Hz
9488, 9.126E-07,Mode#5,Frequency=   6.725e-03Hz
9489, 9.035E-07,Mode#5,Frequency=   6.725e-03Hz
9490, 8.985E-07,Mode#5,Frequency=   6.725e-03Hz
9491, 8.953E-07,Mode#5,Frequency=   6.725e-03Hz
9492, 8.923E-07,Mode#5,Frequency=   6.725e-03Hz
9493, 8.894E-07,Mode#5,Frequency=   6.725e-03Hz
9494, 8.865E-07,Mode#5,Frequency=   6.725e-03Hz
10547, 8.454E-07,Mode#5,Frequency=   6.725e-03Hz
10548, 8.229E-07,Mode#5,Frequency=   6.725e-03Hz
10549, 7.858E-07,Mode#5,Frequency=   6.725e-03Hz
10550, 7.508E-07,Mode#5,Frequency=   6.725e-03Hz
10551, 7.326E-07,Mode#5,Frequency=   6.725e-03Hz
10552, 7.186E-07,Mode#5,Frequency=   6.725e-03Hz
10553, 7.051E-07,Mode#5,Frequency=   6.725e-03Hz
10554, 6.901E-07,Mode#5,Frequency=   6.725e-03Hz
10555, 6.756E-07,Mode#5,Frequency=   6.725e-03Hz
10556, 6.610E-07,Mode#5,Frequency=   6.725e-03Hz
10557, 6.454E-07,Mode#5,Frequency=   6.725e-03Hz
10558, 6.299E-07,Mode#5,Frequency=   6.725e-03Hz
10559, 6.145E-07,Mode#5,Frequency=   6.725e-03Hz
10902, 9.461E-07,Mode#5,Frequency=   6.725e-03Hz
10903, 9.557E-07,Mode#5,Frequency=   6.725e-03Hz
10904, 9.711E-07,Mode#5,Frequency=   6.725e-03Hz
10905, 9.815E-07,Mode#5,Frequency=   6.725e-03Hz
13969, 9.111E-07,Mode#5,Frequency=   6.725e-03Hz
13970, 8.992E-07,Mode#5,Frequency=   6.725e-03Hz
13971, 8.805E-07,Mode#5,Frequency=   6.725e-03Hz
13972, 8.577E-07,Mode#5,Frequency=   6.725e-03Hz
13973, 8.435E-07,Mode#5,Frequency=   6.725e-03Hz
13974, 8.358E-07,Mode#5,Frequency=   6.725e-03Hz
13975, 8.294E-07,Mode#5,Frequency=   6.725e-03Hz
13976, 8.233E-07,Mode#5,Frequency=   6.725e-03Hz
13977, 8.176E-07,Mode#5,Frequency=   6.725e-03Hz
13978, 8.115E-07,Mode#5,Frequency=   6.725e-03Hz
13979, 8.044E-07,Mode#5,Frequency=   6.725e-03Hz
1107, 6.806E-07,Mode#5,Frequency=   6.725e-03Hz
1108, 6.671E-07,Mode#5,Frequency=   6.725e-03Hz
1109, 6.510E-07,Mode#5,Frequency=   6.725e-03Hz
1110, 6.317E-07,Mode#5,Frequency=   6.725e-03Hz
1111, 6.143E-07,Mode#5,Frequency=   6.725e-03Hz
1112, 6.006E-07,Mode#5,Frequency=   6.725e-03Hz
1113, 5.892E-07,Mode#5,Frequency=   6.725e-03Hz
1114, 5.764E-07,Mode#5,Frequency=   6.725e-03Hz
1115, 5.642E-07,Mode#5,Frequency=   6.725e-03Hz
1116, 5.513E-07,Mode#5,Frequency=   6.725e-03Hz
1117, 5.388E-07,Mode#5,Frequency=   6.725e-03Hz
1118, 5.258E-07,Mode#5,Frequency=   6.725e-03Hz
1119, 5.127E-07,Mode#5,Frequency=   6.725e-03Hz
5828, 6.552E-07,Mode#5,Frequency=   6.725e-03Hz
5829, 6.569E-07,Mode#5,Frequency=   6.725e-03Hz
5830, 6.536E-07,Mode#5,Frequency=   6.725e-03Hz
5831, 6.483E-07,Mode#5,Frequency=   6.725e-03Hz
5832, 6.431E-07,Mode#5,Frequency=   6.725e-03Hz
5833, 6.399E-07,Mode#5,Frequency=   6.725e-03Hz
5834, 6.379E-07,Mode#5,Frequency=   6.725e-03Hz
5835, 6.359E-07,Mode#5,Frequency=   6.725e-03Hz
6299, 7.173E-07,Mode#5,Frequency=   6.725e-03Hz
6300, 7.179E-07,Mode#5,Frequency=   6.725e-03Hz
6301, 7.171E-07,Mode#5,Frequency=   6.725e-03Hz
6302, 7.118E-07,Mode#5,Frequency=   6.725e-03Hz
6303, 7.042E-07,Mode#5,Frequency=   6.725e-03Hz
6304, 6.974E-07,Mode#5,Frequency=   6.725e-03Hz
6305, 6.929E-07,Mode#5,Frequency=   6.725e-03Hz
6306, 6.896E-07,Mode#5,Frequency=   6.725e-03Hz
6307, 6.869E-07,Mode#5,Frequency=   6.725e-03Hz
6308, 6.842E-07,Mode#5,Frequency=   6.725e-03Hz
7361, 8.172E-07,Mode#5,Frequency=   6.725e-03Hz
7362, 7.908E-07,Mode#5,Frequency=   6.725e-03Hz
7363, 7.463E-07,Mode#5,Frequency=   6.725e-03Hz
7364, 7.090E-07,Mode#5,Frequency=   6.725e-03Hz
7365, 6.906E-07,Mode#5,Frequency=   6.725e-03Hz
7366, 6.729E-07,Mode#5,Frequency=   6.725e-03Hz
7367, 6.555E-07,Mode#5,Frequency=   6.725e-03Hz
7368, 6.366E-07,Mode#5,Frequency=   6.725e-03Hz
7369, 6.174E-07,Mode#5,Frequency=   6.725e-03Hz
7370, 5.971E-07,Mode#5,Frequency=   6.725e-03Hz
7371, 5.765E-07,Mode#5,Frequency=   6.725e-03Hz
7372, 5.561E-07,Mode#5,Frequency=   6.725e-03Hz
7373, 5.351E-07,Mode#5,Frequency=   6.725e-03Hz
7374, 5.148E-07,Mode#5,Frequency=   6.725e-03Hz
8187, 6.533E-07,Mode#5,Frequency=   6.725e-03Hz
8188, 6.370E-07,Mode#5,Frequency=   6.725e-03Hz
8189, 6.181E-07,Mode#5,Frequency=   6.725e-03Hz
8190, 5.972E-07,Mode#5,Frequency=   6.725e-03Hz
8191, 5.782E-07,Mode#5,Frequency=   6.725e-03Hz
8192, 5.627E-07,Mode#5,Frequency=   6.725e-03Hz
8193, 5.480E-07,Mode#5,Frequency=   6.725e-03Hz
8194, 5.310E-07,Mode#5,Frequency=   6.725e-03Hz
8195, 5.148E-07,Mode#5,Frequency=   6.725e-03Hz
8196, 4.976E-07,Mode#5,Frequency=   6.725e-03Hz
8197, 4.800E-07,Mode#5,Frequency=   6.725e-03Hz
8198, 4.625E-07,Mode#5,Frequency=   6.725e-03Hz
8199, 4.447E-07,Mode#5,Frequency=   6.725e-03Hz
8304, 8.186E-07,Mode#5,Frequency=   6.725e-03Hz
8305, 7.965E-07,Mode#5,Frequency=   6.725e-03Hz
8306, 7.670E-07,Mode#5,Frequency=   6.725e-03Hz
8307, 7.170E-07,Mode#5,Frequency=   6.725e-03Hz
8308, 6.775E-07,Mode#5,Frequency=   6.725e-03Hz
8309, 6.594E-07,Mode#5,Frequency=   6.725e-03Hz
8310, 6.390E-07,Mode#5,Frequency=   6.725e-03Hz
8311, 6.176E-07,Mode#5,Frequency=   6.725e-03Hz
8312, 5.946E-07,Mode#5,Frequency=   6.725e-03Hz
8313, 5.706E-07,Mode#5,Frequency=   6.725e-03Hz
8314, 5.456E-07,Mode#5,Frequency=   6.725e-03Hz
8315, 5.198E-07,Mode#5,Frequency=   6.725e-03Hz
8316, 4.941E-07,Mode#5,Frequency=   6.725e-03Hz
8317, 4.668E-07,Mode#5,Frequency=   6.725e-03Hz
8318, 4.405E-07,Mode#5,Frequency=   6.725e-03Hz
14559, 6.385E-07,Mode#5,Frequency=   6.725e-03Hz
14560, 6.363E-07,Mode#5,Frequency=   6.725e-03Hz
14561, 6.327E-07,Mode#5,Frequency=   6.725e-03Hz
14562, 6.253E-07,Mode#5,Frequency=   6.725e-03Hz
14563, 6.160E-07,Mode#5,Frequency=   6.725e-03Hz
14564, 6.078E-07,Mode#5,Frequency=   6.725e-03Hz
14565, 6.019E-07,Mode#5,Frequency=   6.725e-03Hz
14566, 5.975E-07,Mode#5,Frequency=   6.725e-03Hz
14567, 5.938E-07,Mode#5,Frequency=   6.725e-03Hz
14568, 5.900E-07,Mode#5,Frequency=   6.725e-03Hz
14569, 5.858E-07,Mode#5,Frequency=   6.725e-03Hz
4158, 4.451E-08,Mode#5,Frequency=   6.725e-03Hz
4159, 4.888E-08,Mode#5,Frequency=   6.725e-03Hz
4160, 5.329E-08,Mode#5,Frequency=   6.725e-03Hz
4161, 6.145E-08,Mode#5,Frequency=   6.725e-03Hz
4162, 7.525E-08,Mode#5,Frequency=   6.725e-03Hz
4163, 3.370E-08,Mode#5,Frequency=   6.725e-03Hz
4164, 1.564E-08,Mode#5,Frequency=   6.725e-03Hz
4165, 7.217E-09,Mode#5,Frequency=   6.725e-03Hz
2152, 3.933E-08,Mode#5,Frequency=   6.725e-03Hz
2153, 4.284E-08,Mode#5,Frequency=   6.725e-03Hz
2154, 4.739E-08,Mode#5,Frequency=   6.725e-03Hz
10530, 4.534E-08,Mode#5,Frequency=   6.725e-03Hz
10531, 4.876E-08,Mode#5,Frequency=   6.725e-03Hz
10532, 5.190E-08,Mode#5,Frequency=   6.725e-03Hz
10533, 5.773E-08,Mode#5,Frequency=   6.725e-03Hz
10534, 6.902E-08,Mode#5,Frequency=   6.725e-03Hz
10535, 3.017E-08,Mode#5,Frequency=   6.725e-03Hz
10536, 1.405E-08,Mode#5,Frequency=   6.725e-03Hz
10537, 6.119E-09,Mode#5,Frequency=   6.725e-03Hz
10538, 3.070E-09,Mode#5,Frequency=   6.725e-03Hz
10539, 1.412E-07,Mode#5,Frequency=   6.725e-03Hz
10540, 4.783E-07,Mode#5,Frequency=   6.725e-03Hz
10541, 1.164E-06,Mode#5,Frequency=   6.725e-03Hz
10542, 9.760E-07,Mode#5,Frequency=   6.725e-03Hz
10543, 9.191E-07,Mode#5,Frequency=   6.725e-03Hz
10544, 8.950E-07,Mode#5,Frequency=   6.725e-03Hz
10545, 8.779E-07,Mode#5,Frequency=   6.725e-03Hz
10546, 8.626E-07,Mode#5,Frequency=   6.725e-03Hz
4142, 2.944E-08,Mode#5,Frequency=   6.725e-03Hz
4143, 2.979E-08,Mode#5,Frequency=   6.725e-03Hz
4144, 3.015E-08,Mode#5,Frequency=   6.725e-03Hz
4145, 2.979E-08,Mode#5,Frequency=   6.725e-03Hz
4146, 2.917E-08,Mode#5,Frequency=   6.725e-03Hz
4147, 2.905E-08,Mode#5,Frequency=   6.725e-03Hz
4148, 2.909E-08,Mode#5,Frequency=   6.725e-03Hz
4149, 2.849E-08,Mode#5,Frequency=   6.725e-03Hz
4150, 2.872E-08,Mode#5,Frequency=   6.725e-03Hz
4151, 2.907E-08,Mode#5,Frequency=   6.725e-03Hz
4152, 2.977E-08,Mode#5,Frequency=   6.725e-03Hz
4153, 3.066E-08,Mode#5,Frequency=   6.725e-03Hz
4154, 3.255E-08,Mode#5,Frequency=   6.725e-03Hz
4155, 3.520E-08,Mode#5,Frequency=   6.725e-03Hz
4156, 3.788E-08,Mode#5,Frequency=   6.725e-03Hz
4157, 4.123E-08,Mode#5,Frequency=   6.725e-03Hz
13936, 3.156E-08,Mode#5,Frequency=   6.725e-03Hz
13937, 3.173E-08,Mode#5,Frequency=   6.725e-03Hz
13938, 3.190E-08,Mode#5,Frequency=   6.725e-03Hz
13939, 3.118E-08,Mode#5,Frequency=   6.725e-03Hz
13940, 3.023E-08,Mode#5,Frequency=   6.725e-03Hz
13941, 2.951E-08,Mode#5,Frequency=   6.725e-03Hz
13942, 2.869E-08,Mode#5,Frequency=   6.725e-03Hz
13943, 2.769E-08,Mode#5,Frequency=   6.725e-03Hz
13944, 2.744E-08,Mode#5,Frequency=   6.725e-03Hz
13945, 2.740E-08,Mode#5,Frequency=   6.725e-03Hz
13946, 2.802E-08,Mode#5,Frequency=   6.725e-03Hz
2136, 2.392E-08,Mode#5,Frequency=   6.725e-03Hz
2137, 2.433E-08,Mode#5,Frequency=   6.725e-03Hz
2138, 2.477E-08,Mode#5,Frequency=   6.725e-03Hz
2139, 2.475E-08,Mode#5,Frequency=   6.725e-03Hz
2140, 2.440E-08,Mode#5,Frequency=   6.725e-03Hz
2141, 2.456E-08,Mode#5,Frequency=   6.725e-03Hz
2142, 2.427E-08,Mode#5,Frequency=   6.725e-03Hz
2143, 2.432E-08,Mode#5,Frequency=   6.725e-03Hz
2144, 2.445E-08,Mode#5,Frequency=   6.725e-03Hz
2145, 2.456E-08,Mode#5,Frequency=   6.725e-03Hz
2146, 2.596E-08,Mode#5,Frequency=   6.725e-03Hz
2147, 2.708E-08,Mode#5,Frequency=   6.725e-03Hz
2148, 2.817E-08,Mode#5,Frequency=   6.725e-03Hz
2149, 3.101E-08,Mode#5,Frequency=   6.725e-03Hz
2150, 3.293E-08,Mode#5,Frequency=   6.725e-03Hz
2151, 3.610E-08,Mode#5,Frequency=   6.725e-03Hz
8862, 2.643E-08,Mode#5,Frequency=   6.725e-03Hz
8863, 2.648E-08,Mode#5,Frequency=   6.725e-03Hz
8864, 2.641E-08,Mode#5,Frequency=   6.725e-03Hz
8865, 2.614E-08,Mode#5,Frequency=   6.725e-03Hz
8866, 2.542E-08,Mode#5,Frequency=   6.725e-03Hz
8867, 2.475E-08,Mode#5,Frequency=   6.725e-03Hz
8868, 2.456E-08,Mode#5,Frequency=   6.725e-03Hz
8869, 2.392E-08,Mode#5,Frequency=   6.725e-03Hz
10514, 2.707E-08,Mode#5,Frequency=   6.725e-03Hz
10515, 2.776E-08,Mode#5,Frequency=   6.725e-03Hz
10516, 2.839E-08,Mode#5,Frequency=   6.725e-03Hz
10517, 2.873E-08,Mode#5,Frequency=   6.725e-03Hz
10518, 2.861E-08,Mode#5,Frequency=   6.725e-03Hz
10519, 2.871E-08,Mode#5,Frequency=   6.725e-03Hz
10520, 2.922E-08,Mode#5,Frequency=   6.725e-03Hz
10521, 2.934E-08,Mode#5,Frequency=   6.725e-03Hz
10522, 2.977E-08,Mode#5,Frequency=   6.725e-03Hz
10523, 3.113E-08,Mode#5,Frequency=   6.725e-03Hz
10524, 3.208E-08,Mode#5,Frequency=   6.725e-03Hz
10525, 3.278E-08,Mode#5,Frequency=   6.725e-03Hz
10526, 3.513E-08,Mode#5,Frequency=   6.725e-03Hz
10527, 3.736E-08,Mode#5,Frequency=   6.725e-03Hz
10528, 3.954E-08,Mode#5,Frequency=   6.725e-03Hz
10529, 4.260E-08,Mode#5,Frequency=   6.725e-03Hz
4166, 2.842E-09,Mode#5,Frequency=   6.725e-03Hz
4167, 1.363E-07,Mode#5,Frequency=   6.725e-03Hz
4168, 4.765E-07,Mode#5,Frequency=   6.725e-03Hz
4169, 1.161E-06,Mode#5,Frequency=   6.725e-03Hz
4170, 9.884E-07,Mode#5,Frequency=   6.725e-03Hz
4171, 9.397E-07,Mode#5,Frequency=   6.725e-03Hz
4172, 9.198E-07,Mode#5,Frequency=   6.725e-03Hz
4173, 9.056E-07,Mode#5,Frequency=   6.725e-03Hz
4174, 8.930E-07,Mode#5,Frequency=   6.725e-03Hz
7935, 4.339E-08,Mode#5,Frequency=   6.725e-03Hz
7936, 4.912E-08,Mode#5,Frequency=   6.725e-03Hz
7937, 6.176E-08,Mode#5,Frequency=   6.725e-03Hz
7938, 8.365E-08,Mode#5,Frequency=   6.725e-03Hz
7939, 4.018E-08,Mode#5,Frequency=   6.725e-03Hz
7940, 1.877E-08,Mode#5,Frequency=   6.725e-03Hz
7941, 9.341E-09,Mode#5,Frequency=   6.725e-03Hz
7942, 3.727E-09,Mode#5,Frequency=   6.725e-03Hz
7943, 1.033E-07,Mode#5,Frequency=   6.725e-03Hz
7944, 4.456E-07,Mode#5,Frequency=   6.725e-03Hz
7945, 1.105E-06,Mode#5,Frequency=   6.725e-03Hz
7946, 9.623E-07,Mode#5,Frequency=   6.725e-03Hz
7947, 9.430E-07,Mode#5,Frequency=   6.725e-03Hz
7948, 9.472E-07,Mode#5,Frequency=   6.725e-03Hz
7949, 9.482E-07,Mode#5,Frequency=   6.725e-03Hz
7950, 9.488E-07,Mode#5,Frequency=   6.725e-03Hz
7951, 9.486E-07,Mode#5,Frequency=   6.725e-03Hz
9469, 4.633E-08,Mode#5,Frequency=   6.725e-03Hz
9470, 5.194E-08,Mode#5,Frequency=   6.725e-03Hz
9471, 6.378E-08,Mode#5,Frequency=   6.725e-03Hz
9472, 8.492E-08,Mode#5,Frequency=   6.725e-03Hz
9473, 4.078E-08,Mode#5,Frequency=   6.725e-03Hz
9474, 1.852E-08,Mode#5,Frequency=   6.725e-03Hz
9475, 8.715E-09,Mode#5,Frequency=   6.725e-03Hz
9476, 3.585E-09,Mode#5,Frequency=   6.725e-03Hz
9477, 1.132E-07,Mode#5,Frequency=   6.725e-03Hz
9478, 4.729E-07,Mode#5,Frequency=   6.725e-03Hz
9479, 1.160E-06,Mode#5,Frequency=   6.725e-03Hz
9480, 9.901E-07,Mode#5,Frequency=   6.725e-03Hz
9481, 9.590E-07,Mode#5,Frequency=   6.725e-03Hz
9482, 9.537E-07,Mode#5,Frequency=   6.725e-03Hz
9483, 9.484E-07,Mode#5,Frequency=   6.725e-03Hz
9484, 9.442E-07,Mode#5,Frequency=   6.725e-03Hz
10885, 3.845E-08,Mode#5,Frequency=   6.725e-03Hz
10886, 4.459E-08,Mode#5,Frequency=   6.725e-03Hz
10887, 5.681E-08,Mode#5,Frequency=   6.725e-03Hz
10888, 7.606E-08,Mode#5,Frequency=   6.725e-03Hz
10889, 3.634E-08,Mode#5,Frequency=   6.725e-03Hz
10890, 1.841E-08,Mode#5,Frequency=   6.725e-03Hz
10891, 9.238E-09,Mode#5,Frequency=   6.725e-03Hz
10892, 4.045E-09,Mode#5,Frequency=   6.725e-03Hz
10893, 9.840E-08,Mode#5,Frequency=   6.725e-03Hz
10894, 4.054E-07,Mode#5,Frequency=   6.725e-03Hz
10895, 1.020E-06,Mode#5,Frequency=   6.725e-03Hz
10896, 9.191E-07,Mode#5,Frequency=   6.725e-03Hz
10897, 9.142E-07,Mode#5,Frequency=   6.725e-03Hz
10898, 9.242E-07,Mode#5,Frequency=   6.725e-03Hz
10899, 9.313E-07,Mode#5,Frequency=   6.725e-03Hz
10900, 9.361E-07,Mode#5,Frequency=   6.725e-03Hz
10901, 9.402E-07,Mode#5,Frequency=   6.725e-03Hz
13953, 4.832E-08,Mode#5,Frequency=   6.725e-03Hz
13954, 5.307E-08,Mode#5,Frequency=   6.725e-03Hz
13955, 6.338E-08,Mode#5,Frequency=   6.725e-03Hz
13956, 8.059E-08,Mode#5,Frequency=   6.725e-03Hz
13957, 3.752E-08,Mode#5,Frequency=   6.725e-03Hz
13958, 1.743E-08,Mode#5,Frequency=   6.725e-03Hz
13959, 7.880E-09,Mode#5,Frequency=   6.725e-03Hz
13960, 2.723E-09,Mode#5,Frequency=   6.725e-03Hz
13961, 1.275E-07,Mode#5,Frequency=   6.725e-03Hz
13962, 4.770E-07,Mode#5,Frequency=   6.725e-03Hz
13963, 1.163E-06,Mode#5,Frequency=   6.725e-03Hz
13964, 9.932E-07,Mode#5,Frequency=   6.725e-03Hz
13965, 9.530E-07,Mode#5,Frequency=   6.725e-03Hz
13966, 9.400E-07,Mode#5,Frequency=   6.725e-03Hz
13967, 9.290E-07,Mode#5,Frequency=   6.725e-03Hz
13968, 9.206E-07,Mode#5,Frequency=   6.725e-03Hz
1327, 3.439E-08,Mode#5,Frequency=   6.725e-03Hz
1328, 4.086E-08,Mode#5,Frequency=   6.725e-03Hz
1329, 4.762E-08,Mode#5,Frequency=   6.725e-03Hz
1330, 3.282E-08,Mode#5,Frequency=   6.725e-03Hz
1331, 1.858E-08,Mode#5,Frequency=   6.725e-03Hz
1332, 1.544E-08,Mode#5,Frequency=   6.725e-03Hz
1333, 9.990E-09,Mode#5,Frequency=   6.725e-03Hz
1334, 7.161E-09,Mode#5,Frequency=   6.725e-03Hz
1335, 1.805E-07,Mode#5,Frequency=   6.725e-03Hz
1336, 3.630E-07,Mode#5,Frequency=   6.725e-03Hz
1337, 5.754E-07,Mode#5,Frequency=   6.725e-03Hz
1338, 7.418E-07,Mode#5,Frequency=   6.725e-03Hz
1339, 7.715E-07,Mode#5,Frequency=   6.725e-03Hz
1340, 7.801E-07,Mode#5,Frequency=   6.725e-03Hz
1341, 7.843E-07,Mode#5,Frequency=   6.725e-03Hz
1342, 7.873E-07,Mode#5,Frequency=   6.725e-03Hz
1343, 7.904E-07,Mode#5,Frequency=   6.725e-03Hz
2155, 4.880E-08,Mode#5,Frequency=   6.725e-03Hz
2156, 3.345E-08,Mode#5,Frequency=   6.725e-03Hz
2157, 1.880E-08,Mode#5,Frequency=   6.725e-03Hz
2158, 1.399E-08,Mode#5,Frequency=   6.725e-03Hz
2159, 9.176E-09,Mode#5,Frequency=   6.725e-03Hz
2160, 6.966E-09,Mode#5,Frequency=   6.725e-03Hz
2161, 2.272E-07,Mode#5,Frequency=   6.725e-03Hz
2162, 4.010E-07,Mode#5,Frequency=   6.725e-03Hz
2163, 5.868E-07,Mode#5,Frequency=   6.725e-03Hz
2164, 7.543E-07,Mode#5,Frequency=   6.725e-03Hz
2165, 7.569E-07,Mode#5,Frequency=   6.725e-03Hz
2166, 7.466E-07,Mode#5,Frequency=   6.725e-03Hz
2167, 7.375E-07,Mode#5,Frequency=   6.725e-03Hz
2168, 7.286E-07,Mode#5,Frequency=   6.725e-03Hz
7699, 3.872E-08,Mode#5,Frequency=   6.725e-03Hz
7700, 4.581E-08,Mode#5,Frequency=   6.725e-03Hz
7701, 5.420E-08,Mode#5,Frequency=   6.725e-03Hz
7702, 3.910E-08,Mode#5,Frequency=   6.725e-03Hz
7703, 2.080E-08,Mode#5,Frequency=   6.725e-03Hz
7704, 1.672E-08,Mode#5,Frequency=   6.725e-03Hz
7705, 9.656E-09,Mode#5,Frequency=   6.725e-03Hz
7706, 7.014E-09,Mode#5,Frequency=   6.725e-03Hz
7707, 1.849E-07,Mode#5,Frequency=   6.725e-03Hz
7708, 3.854E-07,Mode#5,Frequency=   6.725e-03Hz
7709, 6.456E-07,Mode#5,Frequency=   6.725e-03Hz
7710, 8.082E-07,Mode#5,Frequency=   6.725e-03Hz
7711, 8.209E-07,Mode#5,Frequency=   6.725e-03Hz
7712, 8.192E-07,Mode#5,Frequency=   6.725e-03Hz
7713, 8.202E-07,Mode#5,Frequency=   6.725e-03Hz
7714, 8.198E-07,Mode#5,Frequency=   6.725e-03Hz
7715, 8.198E-07,Mode#5,Frequency=   6.725e-03Hz
8879, 4.260E-08,Mode#5,Frequency=   6.725e-03Hz
8880, 4.827E-08,Mode#5,Frequency=   6.725e-03Hz
8881, 5.222E-08,Mode#5,Frequency=   6.725e-03Hz
8882, 3.655E-08,Mode#5,Frequency=   6.725e-03Hz
8883, 2.084E-08,Mode#5,Frequency=   6.725e-03Hz
8884, 1.566E-08,Mode#5,Frequency=   6.725e-03Hz
8885, 9.285E-09,Mode#5,Frequency=   6.725e-03Hz
8886, 6.528E-09,Mode#5,Frequency=   6.725e-03Hz
8887, 2.142E-07,Mode#5,Frequency=   6.725e-03Hz
8888, 3.979E-07,Mode#5,Frequency=   6.725e-03Hz
8889, 6.209E-07,Mode#5,Frequency=   6.725e-03Hz
8890, 7.930E-07,Mode#5,Frequency=   6.725e-03Hz
8891, 7.952E-07,Mode#5,Frequency=   6.725e-03Hz
8892, 7.866E-07,Mode#5,Frequency=   6.725e-03Hz
8893, 7.795E-07,Mode#5,Frequency=   6.725e-03Hz
8894, 7.726E-07,Mode#5,Frequency=   6.725e-03Hz
8997, 4.155E-08,Mode#5,Frequency=   6.725e-03Hz
8998, 4.817E-08,Mode#5,Frequency=   6.725e-03Hz
8999, 5.543E-08,Mode#5,Frequency=   6.725e-03Hz
