id,value,sim
10549, 1.277E-07,Mode#1,Frequency=   5.956e-03Hz
10550, 1.365E-07,Mode#1,Frequency=   5.956e-03Hz
10551, 1.461E-07,Mode#1,Frequency=   5.956e-03Hz
10552, 1.552E-07,Mode#1,Frequency=   5.956e-03Hz
10553, 1.630E-07,Mode#1,Frequency=   5.956e-03Hz
10554, 1.695E-07,Mode#1,Frequency=   5.956e-03Hz
10555, 1.755E-07,Mode#1,Frequency=   5.956e-03Hz
10556, 1.800E-07,Mode#1,Frequency=   5.956e-03Hz
10557, 1.839E-07,Mode#1,Frequency=   5.956e-03Hz
10558, 1.864E-07,Mode#1,Frequency=   5.956e-03Hz
10559, 1.881E-07,Mode#1,Frequency=   5.956e-03Hz
10902, 7.704E-08,Mode#1,Frequency=   5.956e-03Hz
10903, 7.753E-08,Mode#1,Frequency=   5.956e-03Hz
10904, 7.546E-08,Mode#1,Frequency=   5.956e-03Hz
10905, 7.340E-08,Mode#1,Frequency=   5.956e-03Hz
13969, 5.481E-08,Mode#1,Frequency=   5.956e-03Hz
13970, 6.181E-08,Mode#1,Frequency=   5.956e-03Hz
13971, 6.948E-08,Mode#1,Frequency=   5.956e-03Hz
13972, 7.829E-08,Mode#1,Frequency=   5.956e-03Hz
13973, 8.634E-08,Mode#1,Frequency=   5.956e-03Hz
13974, 9.326E-08,Mode#1,Frequency=   5.956e-03Hz
13975, 9.915E-08,Mode#1,Frequency=   5.956e-03Hz
13976, 1.037E-07,Mode#1,Frequency=   5.956e-03Hz
13977, 1.073E-07,Mode#1,Frequency=   5.956e-03Hz
13978, 1.106E-07,Mode#1,Frequency=   5.956e-03Hz
13979, 1.136E-07,Mode#1,Frequency=   5.956e-03Hz
1107, 8.008E-08,Mode#1,Frequency=   5.956e-03Hz
1108, 8.864E-08,Mode#1,Frequency=   5.956e-03Hz
1109, 9.944E-08,Mode#1,Frequency=   5.956e-03Hz
1110, 1.106E-07,Mode#1,Frequency=   5.956e-03Hz
1111, 1.190E-07,Mode#1,Frequency=   5.956e-03Hz
1112, 1.259E-07,Mode#1,Frequency=   5.956e-03Hz
1113, 1.322E-07,Mode#1,Frequency=   5.956e-03Hz
1114, 1.376E-07,Mode#1,Frequency=   5.956e-03Hz
1115, 1.423E-07,Mode#1,Frequency=   5.956e-03Hz
1116, 1.463E-07,Mode#1,Frequency=   5.956e-03Hz
1117, 1.493E-07,Mode#1,Frequency=   5.956e-03Hz
1118, 1.518E-07,Mode#1,Frequency=   5.956e-03Hz
1119, 1.536E-07,Mode#1,Frequency=   5.956e-03Hz
5828, 6.536E-08,Mode#1,Frequency=   5.956e-03Hz
5829, 6.205E-08,Mode#1,Frequency=   5.956e-03Hz
5830, 5.733E-08,Mode#1,Frequency=   5.956e-03Hz
5831, 5.299E-08,Mode#1,Frequency=   5.956e-03Hz
5832, 4.986E-08,Mode#1,Frequency=   5.956e-03Hz
5833, 4.729E-08,Mode#1,Frequency=   5.956e-03Hz
5834, 4.535E-08,Mode#1,Frequency=   5.956e-03Hz
5835, 4.390E-08,Mode#1,Frequency=   5.956e-03Hz
6299, 5.003E-08,Mode#1,Frequency=   5.956e-03Hz
6300, 4.687E-08,Mode#1,Frequency=   5.956e-03Hz
6301, 4.362E-08,Mode#1,Frequency=   5.956e-03Hz
6302, 4.102E-08,Mode#1,Frequency=   5.956e-03Hz
6303, 4.064E-08,Mode#1,Frequency=   5.956e-03Hz
6304, 4.052E-08,Mode#1,Frequency=   5.956e-03Hz
6305, 3.994E-08,Mode#1,Frequency=   5.956e-03Hz
6306, 3.906E-08,Mode#1,Frequency=   5.956e-03Hz
6307, 3.923E-08,Mode#1,Frequency=   5.956e-03Hz
6308, 3.981E-08,Mode#1,Frequency=   5.956e-03Hz
7361, 1.282E-07,Mode#1,Frequency=   5.956e-03Hz
7362, 1.400E-07,Mode#1,Frequency=   5.956e-03Hz
7363, 1.485E-07,Mode#1,Frequency=   5.956e-03Hz
7364, 1.562E-07,Mode#1,Frequency=   5.956e-03Hz
7365, 1.664E-07,Mode#1,Frequency=   5.956e-03Hz
7366, 1.759E-07,Mode#1,Frequency=   5.956e-03Hz
7367, 1.841E-07,Mode#1,Frequency=   5.956e-03Hz
7368, 1.914E-07,Mode#1,Frequency=   5.956e-03Hz
7369, 1.978E-07,Mode#1,Frequency=   5.956e-03Hz
7370, 2.030E-07,Mode#1,Frequency=   5.956e-03Hz
7371, 2.070E-07,Mode#1,Frequency=   5.956e-03Hz
7372, 2.099E-07,Mode#1,Frequency=   5.956e-03Hz
7373, 2.114E-07,Mode#1,Frequency=   5.956e-03Hz
7374, 2.116E-07,Mode#1,Frequency=   5.956e-03Hz
8187, 9.657E-08,Mode#1,Frequency=   5.956e-03Hz
8188, 1.065E-07,Mode#1,Frequency=   5.956e-03Hz
8189, 1.185E-07,Mode#1,Frequency=   5.956e-03Hz
8190, 1.301E-07,Mode#1,Frequency=   5.956e-03Hz
8191, 1.380E-07,Mode#1,Frequency=   5.956e-03Hz
8192, 1.449E-07,Mode#1,Frequency=   5.956e-03Hz
8193, 1.523E-07,Mode#1,Frequency=   5.956e-03Hz
8194, 1.587E-07,Mode#1,Frequency=   5.956e-03Hz
8195, 1.633E-07,Mode#1,Frequency=   5.956e-03Hz
8196, 1.678E-07,Mode#1,Frequency=   5.956e-03Hz
8197, 1.715E-07,Mode#1,Frequency=   5.956e-03Hz
8198, 1.740E-07,Mode#1,Frequency=   5.956e-03Hz
8199, 1.757E-07,Mode#1,Frequency=   5.956e-03Hz
8304, 1.303E-07,Mode#1,Frequency=   5.956e-03Hz
8305, 1.456E-07,Mode#1,Frequency=   5.956e-03Hz
8306, 1.575E-07,Mode#1,Frequency=   5.956e-03Hz
8307, 1.640E-07,Mode#1,Frequency=   5.956e-03Hz
8308, 1.709E-07,Mode#1,Frequency=   5.956e-03Hz
8309, 1.808E-07,Mode#1,Frequency=   5.956e-03Hz
8310, 1.908E-07,Mode#1,Frequency=   5.956e-03Hz
8311, 1.997E-07,Mode#1,Frequency=   5.956e-03Hz
8312, 2.074E-07,Mode#1,Frequency=   5.956e-03Hz
8313, 2.138E-07,Mode#1,Frequency=   5.956e-03Hz
8314, 2.195E-07,Mode#1,Frequency=   5.956e-03Hz
8315, 2.235E-07,Mode#1,Frequency=   5.956e-03Hz
8316, 2.270E-07,Mode#1,Frequency=   5.956e-03Hz
8317, 2.281E-07,Mode#1,Frequency=   5.956e-03Hz
8318, 2.283E-07,Mode#1,Frequency=   5.956e-03Hz
14559, 4.740E-08,Mode#1,Frequency=   5.956e-03Hz
14560, 4.635E-08,Mode#1,Frequency=   5.956e-03Hz
14561, 4.675E-08,Mode#1,Frequency=   5.956e-03Hz
14562, 4.933E-08,Mode#1,Frequency=   5.956e-03Hz
14563, 5.366E-08,Mode#1,Frequency=   5.956e-03Hz
14564, 5.660E-08,Mode#1,Frequency=   5.956e-03Hz
14565, 5.849E-08,Mode#1,Frequency=   5.956e-03Hz
14566, 5.987E-08,Mode#1,Frequency=   5.956e-03Hz
14567, 6.138E-08,Mode#1,Frequency=   5.956e-03Hz
14568, 6.331E-08,Mode#1,Frequency=   5.956e-03Hz
14569, 6.492E-08,Mode#1,Frequency=   5.956e-03Hz
4158, 2.667E-08,Mode#1,Frequency=   5.956e-03Hz
4159, 2.529E-08,Mode#1,Frequency=   5.956e-03Hz
4160, 2.374E-08,Mode#1,Frequency=   5.956e-03Hz
4161, 2.238E-08,Mode#1,Frequency=   5.956e-03Hz
4162, 2.404E-08,Mode#1,Frequency=   5.956e-03Hz
4163, 1.321E-08,Mode#1,Frequency=   5.956e-03Hz
4164, 6.199E-09,Mode#1,Frequency=   5.956e-03Hz
4165, 3.892E-09,Mode#1,Frequency=   5.956e-03Hz
2152, 2.467E-08,Mode#1,Frequency=   5.956e-03Hz
2153, 2.360E-08,Mode#1,Frequency=   5.956e-03Hz
2154, 2.189E-08,Mode#1,Frequency=   5.956e-03Hz
10530, 2.714E-08,Mode#1,Frequency=   5.956e-03Hz
10531, 2.478E-08,Mode#1,Frequency=   5.956e-03Hz
10532, 2.246E-08,Mode#1,Frequency=   5.956e-03Hz
10533, 2.006E-08,Mode#1,Frequency=   5.956e-03Hz
10534, 2.053E-08,Mode#1,Frequency=   5.956e-03Hz
10535, 1.168E-08,Mode#1,Frequency=   5.956e-03Hz
10536, 5.328E-09,Mode#1,Frequency=   5.956e-03Hz
10537, 3.699E-09,Mode#1,Frequency=   5.956e-03Hz
10538, 3.631E-09,Mode#1,Frequency=   5.956e-03Hz
10539, 1.144E-08,Mode#1,Frequency=   5.956e-03Hz
10540, 3.160E-08,Mode#1,Frequency=   5.956e-03Hz
10541, 6.013E-08,Mode#1,Frequency=   5.956e-03Hz
10542, 4.687E-08,Mode#1,Frequency=   5.956e-03Hz
10543, 5.756E-08,Mode#1,Frequency=   5.956e-03Hz
10544, 6.904E-08,Mode#1,Frequency=   5.956e-03Hz
10545, 8.149E-08,Mode#1,Frequency=   5.956e-03Hz
10546, 9.451E-08,Mode#1,Frequency=   5.956e-03Hz
4142, 4.955E-08,Mode#1,Frequency=   5.956e-03Hz
4143, 4.777E-08,Mode#1,Frequency=   5.956e-03Hz
4144, 4.672E-08,Mode#1,Frequency=   5.956e-03Hz
4145, 4.546E-08,Mode#1,Frequency=   5.956e-03Hz
4146, 4.417E-08,Mode#1,Frequency=   5.956e-03Hz
4147, 4.307E-08,Mode#1,Frequency=   5.956e-03Hz
4148, 4.149E-08,Mode#1,Frequency=   5.956e-03Hz
4149, 3.992E-08,Mode#1,Frequency=   5.956e-03Hz
4150, 3.823E-08,Mode#1,Frequency=   5.956e-03Hz
4151, 3.680E-08,Mode#1,Frequency=   5.956e-03Hz
4152, 3.564E-08,Mode#1,Frequency=   5.956e-03Hz
4153, 3.385E-08,Mode#1,Frequency=   5.956e-03Hz
4154, 3.287E-08,Mode#1,Frequency=   5.956e-03Hz
4155, 3.115E-08,Mode#1,Frequency=   5.956e-03Hz
4156, 2.968E-08,Mode#1,Frequency=   5.956e-03Hz
4157, 2.787E-08,Mode#1,Frequency=   5.956e-03Hz
13936, 3.712E-08,Mode#1,Frequency=   5.956e-03Hz
13937, 3.578E-08,Mode#1,Frequency=   5.956e-03Hz
13938, 3.498E-08,Mode#1,Frequency=   5.956e-03Hz
13939, 3.429E-08,Mode#1,Frequency=   5.956e-03Hz
13940, 3.361E-08,Mode#1,Frequency=   5.956e-03Hz
13941, 3.293E-08,Mode#1,Frequency=   5.956e-03Hz
13942, 3.208E-08,Mode#1,Frequency=   5.956e-03Hz
13943, 3.085E-08,Mode#1,Frequency=   5.956e-03Hz
13944, 3.045E-08,Mode#1,Frequency=   5.956e-03Hz
13945, 2.985E-08,Mode#1,Frequency=   5.956e-03Hz
13946, 2.937E-08,Mode#1,Frequency=   5.956e-03Hz
2136, 3.934E-08,Mode#1,Frequency=   5.956e-03Hz
2137, 3.815E-08,Mode#1,Frequency=   5.956e-03Hz
2138, 3.727E-08,Mode#1,Frequency=   5.956e-03Hz
2139, 3.629E-08,Mode#1,Frequency=   5.956e-03Hz
2140, 3.544E-08,Mode#1,Frequency=   5.956e-03Hz
2141, 3.488E-08,Mode#1,Frequency=   5.956e-03Hz
2142, 3.387E-08,Mode#1,Frequency=   5.956e-03Hz
2143, 3.246E-08,Mode#1,Frequency=   5.956e-03Hz
2144, 3.168E-08,Mode#1,Frequency=   5.956e-03Hz
2145, 3.084E-08,Mode#1,Frequency=   5.956e-03Hz
2146, 3.037E-08,Mode#1,Frequency=   5.956e-03Hz
2147, 2.868E-08,Mode#1,Frequency=   5.956e-03Hz
2148, 2.865E-08,Mode#1,Frequency=   5.956e-03Hz
2149, 2.736E-08,Mode#1,Frequency=   5.956e-03Hz
2150, 2.669E-08,Mode#1,Frequency=   5.956e-03Hz
2151, 2.584E-08,Mode#1,Frequency=   5.956e-03Hz
8862, 2.981E-08,Mode#1,Frequency=   5.956e-03Hz
8863, 2.905E-08,Mode#1,Frequency=   5.956e-03Hz
8864, 2.867E-08,Mode#1,Frequency=   5.956e-03Hz
8865, 2.822E-08,Mode#1,Frequency=   5.956e-03Hz
8866, 2.765E-08,Mode#1,Frequency=   5.956e-03Hz
8867, 2.738E-08,Mode#1,Frequency=   5.956e-03Hz
8868, 2.678E-08,Mode#1,Frequency=   5.956e-03Hz
8869, 2.648E-08,Mode#1,Frequency=   5.956e-03Hz
10514, 6.076E-08,Mode#1,Frequency=   5.956e-03Hz
10515, 5.866E-08,Mode#1,Frequency=   5.956e-03Hz
10516, 5.708E-08,Mode#1,Frequency=   5.956e-03Hz
10517, 5.544E-08,Mode#1,Frequency=   5.956e-03Hz
10518, 5.349E-08,Mode#1,Frequency=   5.956e-03Hz
10519, 5.174E-08,Mode#1,Frequency=   5.956e-03Hz
10520, 4.946E-08,Mode#1,Frequency=   5.956e-03Hz
10521, 4.770E-08,Mode#1,Frequency=   5.956e-03Hz
10522, 4.548E-08,Mode#1,Frequency=   5.956e-03Hz
10523, 4.298E-08,Mode#1,Frequency=   5.956e-03Hz
10524, 4.089E-08,Mode#1,Frequency=   5.956e-03Hz
10525, 3.912E-08,Mode#1,Frequency=   5.956e-03Hz
10526, 3.646E-08,Mode#1,Frequency=   5.956e-03Hz
10527, 3.417E-08,Mode#1,Frequency=   5.956e-03Hz
10528, 3.170E-08,Mode#1,Frequency=   5.956e-03Hz
10529, 2.934E-08,Mode#1,Frequency=   5.956e-03Hz
4166, 3.856E-09,Mode#1,Frequency=   5.956e-03Hz
4167, 1.196E-08,Mode#1,Frequency=   5.956e-03Hz
4168, 3.165E-08,Mode#1,Frequency=   5.956e-03Hz
4169, 6.171E-08,Mode#1,Frequency=   5.956e-03Hz
4170, 4.514E-08,Mode#1,Frequency=   5.956e-03Hz
4171, 4.897E-08,Mode#1,Frequency=   5.956e-03Hz
4172, 5.483E-08,Mode#1,Frequency=   5.956e-03Hz
4173, 6.283E-08,Mode#1,Frequency=   5.956e-03Hz
4174, 7.159E-08,Mode#1,Frequency=   5.956e-03Hz
7935, 2.270E-08,Mode#1,Frequency=   5.956e-03Hz
7936, 2.406E-08,Mode#1,Frequency=   5.956e-03Hz
7937, 2.585E-08,Mode#1,Frequency=   5.956e-03Hz
7938, 3.248E-08,Mode#1,Frequency=   5.956e-03Hz
7939, 1.668E-08,Mode#1,Frequency=   5.956e-03Hz
7940, 7.817E-09,Mode#1,Frequency=   5.956e-03Hz
7941, 4.427E-09,Mode#1,Frequency=   5.956e-03Hz
7942, 3.369E-09,Mode#1,Frequency=   5.956e-03Hz
7943, 1.199E-08,Mode#1,Frequency=   5.956e-03Hz
7944, 3.406E-08,Mode#1,Frequency=   5.956e-03Hz
7945, 6.784E-08,Mode#1,Frequency=   5.956e-03Hz
7946, 5.436E-08,Mode#1,Frequency=   5.956e-03Hz
7947, 5.197E-08,Mode#1,Frequency=   5.956e-03Hz
7948, 5.100E-08,Mode#1,Frequency=   5.956e-03Hz
7949, 5.047E-08,Mode#1,Frequency=   5.956e-03Hz
7950, 4.958E-08,Mode#1,Frequency=   5.956e-03Hz
7951, 4.764E-08,Mode#1,Frequency=   5.956e-03Hz
9469, 2.428E-08,Mode#1,Frequency=   5.956e-03Hz
9470, 2.439E-08,Mode#1,Frequency=   5.956e-03Hz
9471, 2.536E-08,Mode#1,Frequency=   5.956e-03Hz
9472, 3.063E-08,Mode#1,Frequency=   5.956e-03Hz
9473, 1.575E-08,Mode#1,Frequency=   5.956e-03Hz
9474, 6.951E-09,Mode#1,Frequency=   5.956e-03Hz
9475, 4.079E-09,Mode#1,Frequency=   5.956e-03Hz
9476, 3.103E-09,Mode#1,Frequency=   5.956e-03Hz
9477, 1.189E-08,Mode#1,Frequency=   5.956e-03Hz
9478, 3.352E-08,Mode#1,Frequency=   5.956e-03Hz
9479, 6.709E-08,Mode#1,Frequency=   5.956e-03Hz
9480, 4.932E-08,Mode#1,Frequency=   5.956e-03Hz
9481, 4.477E-08,Mode#1,Frequency=   5.956e-03Hz
9482, 4.193E-08,Mode#1,Frequency=   5.956e-03Hz
9483, 4.026E-08,Mode#1,Frequency=   5.956e-03Hz
9484, 3.847E-08,Mode#1,Frequency=   5.956e-03Hz
10885, 2.103E-08,Mode#1,Frequency=   5.956e-03Hz
10886, 2.230E-08,Mode#1,Frequency=   5.956e-03Hz
10887, 2.510E-08,Mode#1,Frequency=   5.956e-03Hz
10888, 3.269E-08,Mode#1,Frequency=   5.956e-03Hz
10889, 1.637E-08,Mode#1,Frequency=   5.956e-03Hz
10890, 8.245E-09,Mode#1,Frequency=   5.956e-03Hz
10891, 4.811E-09,Mode#1,Frequency=   5.956e-03Hz
10892, 3.035E-09,Mode#1,Frequency=   5.956e-03Hz
10893, 1.236E-08,Mode#1,Frequency=   5.956e-03Hz
10894, 3.431E-08,Mode#1,Frequency=   5.956e-03Hz
10895, 6.676E-08,Mode#1,Frequency=   5.956e-03Hz
10896, 5.975E-08,Mode#1,Frequency=   5.956e-03Hz
10897, 6.173E-08,Mode#1,Frequency=   5.956e-03Hz
10898, 6.525E-08,Mode#1,Frequency=   5.956e-03Hz
10899, 6.938E-08,Mode#1,Frequency=   5.956e-03Hz
10900, 7.306E-08,Mode#1,Frequency=   5.956e-03Hz
10901, 7.567E-08,Mode#1,Frequency=   5.956e-03Hz
13953, 2.504E-08,Mode#1,Frequency=   5.956e-03Hz
13954, 2.456E-08,Mode#1,Frequency=   5.956e-03Hz
13955, 2.445E-08,Mode#1,Frequency=   5.956e-03Hz
13956, 2.748E-08,Mode#1,Frequency=   5.956e-03Hz
13957, 1.454E-08,Mode#1,Frequency=   5.956e-03Hz
13958, 6.497E-09,Mode#1,Frequency=   5.956e-03Hz
13959, 4.098E-09,Mode#1,Frequency=   5.956e-03Hz
13960, 3.377E-09,Mode#1,Frequency=   5.956e-03Hz
13961, 1.209E-08,Mode#1,Frequency=   5.956e-03Hz
13962, 3.228E-08,Mode#1,Frequency=   5.956e-03Hz
13963, 6.457E-08,Mode#1,Frequency=   5.956e-03Hz
13964, 4.655E-08,Mode#1,Frequency=   5.956e-03Hz
13965, 4.412E-08,Mode#1,Frequency=   5.956e-03Hz
13966, 4.430E-08,Mode#1,Frequency=   5.956e-03Hz
13967, 4.638E-08,Mode#1,Frequency=   5.956e-03Hz
13968, 4.955E-08,Mode#1,Frequency=   5.956e-03Hz
1327, 2.088E-08,Mode#1,Frequency=   5.956e-03Hz
1328, 2.221E-08,Mode#1,Frequency=   5.956e-03Hz
1329, 2.396E-08,Mode#1,Frequency=   5.956e-03Hz
1330, 1.912E-08,Mode#1,Frequency=   5.956e-03Hz
1331, 1.179E-08,Mode#1,Frequency=   5.956e-03Hz
1332, 7.221E-09,Mode#1,Frequency=   5.956e-03Hz
1333, 4.851E-09,Mode#1,Frequency=   5.956e-03Hz
1334, 3.842E-09,Mode#1,Frequency=   5.956e-03Hz
1335, 2.244E-08,Mode#1,Frequency=   5.956e-03Hz
1336, 3.734E-08,Mode#1,Frequency=   5.956e-03Hz
1337, 4.947E-08,Mode#1,Frequency=   5.956e-03Hz
1338, 5.948E-08,Mode#1,Frequency=   5.956e-03Hz
1339, 6.380E-08,Mode#1,Frequency=   5.956e-03Hz
1340, 6.694E-08,Mode#1,Frequency=   5.956e-03Hz
1341, 6.969E-08,Mode#1,Frequency=   5.956e-03Hz
1342, 7.209E-08,Mode#1,Frequency=   5.956e-03Hz
1343, 7.333E-08,Mode#1,Frequency=   5.956e-03Hz
2155, 1.975E-08,Mode#1,Frequency=   5.956e-03Hz
2156, 1.586E-08,Mode#1,Frequency=   5.956e-03Hz
2157, 1.120E-08,Mode#1,Frequency=   5.956e-03Hz
2158, 6.623E-09,Mode#1,Frequency=   5.956e-03Hz
2159, 4.023E-09,Mode#1,Frequency=   5.956e-03Hz
2160, 4.275E-09,Mode#1,Frequency=   5.956e-03Hz
2161, 1.898E-08,Mode#1,Frequency=   5.956e-03Hz
2162, 3.456E-08,Mode#1,Frequency=   5.956e-03Hz
2163, 5.133E-08,Mode#1,Frequency=   5.956e-03Hz
2164, 5.290E-08,Mode#1,Frequency=   5.956e-03Hz
2165, 4.857E-08,Mode#1,Frequency=   5.956e-03Hz
2166, 5.008E-08,Mode#1,Frequency=   5.956e-03Hz
2167, 5.302E-08,Mode#1,Frequency=   5.956e-03Hz
2168, 5.725E-08,Mode#1,Frequency=   5.956e-03Hz
7699, 2.237E-08,Mode#1,Frequency=   5.956e-03Hz
7700, 2.351E-08,Mode#1,Frequency=   5.956e-03Hz
7701, 2.437E-08,Mode#1,Frequency=   5.956e-03Hz
7702, 2.003E-08,Mode#1,Frequency=   5.956e-03Hz
7703, 1.236E-08,Mode#1,Frequency=   5.956e-03Hz
7704, 7.483E-09,Mode#1,Frequency=   5.956e-03Hz
7705, 4.048E-09,Mode#1,Frequency=   5.956e-03Hz
7706, 3.270E-09,Mode#1,Frequency=   5.956e-03Hz
7707, 1.946E-08,Mode#1,Frequency=   5.956e-03Hz
7708, 3.441E-08,Mode#1,Frequency=   5.956e-03Hz
7709, 5.042E-08,Mode#1,Frequency=   5.956e-03Hz
7710, 5.682E-08,Mode#1,Frequency=   5.956e-03Hz
7711, 5.645E-08,Mode#1,Frequency=   5.956e-03Hz
7712, 5.539E-08,Mode#1,Frequency=   5.956e-03Hz
7713, 5.472E-08,Mode#1,Frequency=   5.956e-03Hz
7714, 5.369E-08,Mode#1,Frequency=   5.956e-03Hz
7715, 5.119E-08,Mode#1,Frequency=   5.956e-03Hz
8879, 2.358E-08,Mode#1,Frequency=   5.956e-03Hz
8880, 2.299E-08,Mode#1,Frequency=   5.956e-03Hz
8881, 2.172E-08,Mode#1,Frequency=   5.956e-03Hz
8882, 1.730E-08,Mode#1,Frequency=   5.956e-03Hz
8883, 1.184E-08,Mode#1,Frequency=   5.956e-03Hz
8884, 7.057E-09,Mode#1,Frequency=   5.956e-03Hz
8885, 4.173E-09,Mode#1,Frequency=   5.956e-03Hz
8886, 4.303E-09,Mode#1,Frequency=   5.956e-03Hz
8887, 1.906E-08,Mode#1,Frequency=   5.956e-03Hz
8888, 3.318E-08,Mode#1,Frequency=   5.956e-03Hz
8889, 5.063E-08,Mode#1,Frequency=   5.956e-03Hz
8890, 5.378E-08,Mode#1,Frequency=   5.956e-03Hz
8891, 4.914E-08,Mode#1,Frequency=   5.956e-03Hz
8892, 4.709E-08,Mode#1,Frequency=   5.956e-03Hz
8893, 4.628E-08,Mode#1,Frequency=   5.956e-03Hz
8894, 4.638E-08,Mode#1,Frequency=   5.956e-03Hz
8997, 2.350E-08,Mode#1,Frequency=   5.956e-03Hz
8998, 2.331E-08,Mode#1,Frequency=   5.956e-03Hz
8999, 2.332E-08,Mode#1,Frequency=   5.956e-03Hz
