id,value,sim
8197, 1.774E-07,Mode#3,Frequency=   6.482e-03Hz
8198, 1.683E-07,Mode#3,Frequency=   6.482e-03Hz
8199, 1.600E-07,Mode#3,Frequency=   6.482e-03Hz
8304, 4.394E-07,Mode#3,Frequency=   6.482e-03Hz
8305, 4.123E-07,Mode#3,Frequency=   6.482e-03Hz
8306, 3.811E-07,Mode#3,Frequency=   6.482e-03Hz
8307, 3.446E-07,Mode#3,Frequency=   6.482e-03Hz
8308, 3.166E-07,Mode#3,Frequency=   6.482e-03Hz
8309, 2.995E-07,Mode#3,Frequency=   6.482e-03Hz
8310, 2.838E-07,Mode#3,Frequency=   6.482e-03Hz
8311, 2.688E-07,Mode#3,Frequency=   6.482e-03Hz
8312, 2.548E-07,Mode#3,Frequency=   6.482e-03Hz
8313, 2.418E-07,Mode#3,Frequency=   6.482e-03Hz
8314, 2.288E-07,Mode#3,Frequency=   6.482e-03Hz
8315, 2.170E-07,Mode#3,Frequency=   6.482e-03Hz
8316, 2.059E-07,Mode#3,Frequency=   6.482e-03Hz
8317, 1.956E-07,Mode#3,Frequency=   6.482e-03Hz
8318, 1.859E-07,Mode#3,Frequency=   6.482e-03Hz
14559, 8.644E-08,Mode#3,Frequency=   6.482e-03Hz
14560, 9.244E-08,Mode#3,Frequency=   6.482e-03Hz
14561, 9.911E-08,Mode#3,Frequency=   6.482e-03Hz
14562, 1.065E-07,Mode#3,Frequency=   6.482e-03Hz
14563, 1.092E-07,Mode#3,Frequency=   6.482e-03Hz
14564, 1.079E-07,Mode#3,Frequency=   6.482e-03Hz
14565, 1.045E-07,Mode#3,Frequency=   6.482e-03Hz
14566, 1.005E-07,Mode#3,Frequency=   6.482e-03Hz
14567, 9.573E-08,Mode#3,Frequency=   6.482e-03Hz
14568, 9.107E-08,Mode#3,Frequency=   6.482e-03Hz
14569, 8.682E-08,Mode#3,Frequency=   6.482e-03Hz
4158, 2.499E-07,Mode#3,Frequency=   6.482e-03Hz
4159, 2.627E-07,Mode#3,Frequency=   6.482e-03Hz
4160, 2.750E-07,Mode#3,Frequency=   6.482e-03Hz
4161, 3.044E-07,Mode#3,Frequency=   6.482e-03Hz
4162, 3.568E-07,Mode#3,Frequency=   6.482e-03Hz
4163, 1.890E-07,Mode#3,Frequency=   6.482e-03Hz
4164, 1.062E-07,Mode#3,Frequency=   6.482e-03Hz
4165, 6.566E-08,Mode#3,Frequency=   6.482e-03Hz
2152, 2.057E-07,Mode#3,Frequency=   6.482e-03Hz
2153, 2.153E-07,Mode#3,Frequency=   6.482e-03Hz
2154, 2.231E-07,Mode#3,Frequency=   6.482e-03Hz
10530, 3.264E-07,Mode#3,Frequency=   6.482e-03Hz
10531, 3.433E-07,Mode#3,Frequency=   6.482e-03Hz
10532, 3.595E-07,Mode#3,Frequency=   6.482e-03Hz
10533, 3.951E-07,Mode#3,Frequency=   6.482e-03Hz
10534, 4.554E-07,Mode#3,Frequency=   6.482e-03Hz
10535, 2.311E-07,Mode#3,Frequency=   6.482e-03Hz
10536, 1.222E-07,Mode#3,Frequency=   6.482e-03Hz
10537, 6.607E-08,Mode#3,Frequency=   6.482e-03Hz
10538, 5.647E-08,Mode#3,Frequency=   6.482e-03Hz
10539, 1.015E-07,Mode#3,Frequency=   6.482e-03Hz
10540, 2.050E-07,Mode#3,Frequency=   6.482e-03Hz
10541, 4.324E-07,Mode#3,Frequency=   6.482e-03Hz
10542, 3.780E-07,Mode#3,Frequency=   6.482e-03Hz
10543, 3.451E-07,Mode#3,Frequency=   6.482e-03Hz
10544, 3.347E-07,Mode#3,Frequency=   6.482e-03Hz
10545, 3.235E-07,Mode#3,Frequency=   6.482e-03Hz
10546, 3.123E-07,Mode#3,Frequency=   6.482e-03Hz
4142, 7.299E-08,Mode#3,Frequency=   6.482e-03Hz
4143, 7.906E-08,Mode#3,Frequency=   6.482e-03Hz
4144, 8.705E-08,Mode#3,Frequency=   6.482e-03Hz
4145, 9.555E-08,Mode#3,Frequency=   6.482e-03Hz
4146, 1.052E-07,Mode#3,Frequency=   6.482e-03Hz
4147, 1.151E-07,Mode#3,Frequency=   6.482e-03Hz
4148, 1.259E-07,Mode#3,Frequency=   6.482e-03Hz
4149, 1.370E-07,Mode#3,Frequency=   6.482e-03Hz
4150, 1.487E-07,Mode#3,Frequency=   6.482e-03Hz
4151, 1.608E-07,Mode#3,Frequency=   6.482e-03Hz
4152, 1.730E-07,Mode#3,Frequency=   6.482e-03Hz
4153, 1.856E-07,Mode#3,Frequency=   6.482e-03Hz
4154, 1.985E-07,Mode#3,Frequency=   6.482e-03Hz
4155, 2.114E-07,Mode#3,Frequency=   6.482e-03Hz
4156, 2.243E-07,Mode#3,Frequency=   6.482e-03Hz
4157, 2.375E-07,Mode#3,Frequency=   6.482e-03Hz
13936, 7.516E-08,Mode#3,Frequency=   6.482e-03Hz
13937, 7.804E-08,Mode#3,Frequency=   6.482e-03Hz
13938, 8.201E-08,Mode#3,Frequency=   6.482e-03Hz
13939, 8.628E-08,Mode#3,Frequency=   6.482e-03Hz
13940, 9.117E-08,Mode#3,Frequency=   6.482e-03Hz
13941, 9.568E-08,Mode#3,Frequency=   6.482e-03Hz
13942, 1.017E-07,Mode#3,Frequency=   6.482e-03Hz
13943, 1.072E-07,Mode#3,Frequency=   6.482e-03Hz
13944, 1.132E-07,Mode#3,Frequency=   6.482e-03Hz
13945, 1.193E-07,Mode#3,Frequency=   6.482e-03Hz
13946, 1.261E-07,Mode#3,Frequency=   6.482e-03Hz
2136, 7.543E-08,Mode#3,Frequency=   6.482e-03Hz
2137, 7.976E-08,Mode#3,Frequency=   6.482e-03Hz
2138, 8.508E-08,Mode#3,Frequency=   6.482e-03Hz
2139, 9.152E-08,Mode#3,Frequency=   6.482e-03Hz
2140, 9.777E-08,Mode#3,Frequency=   6.482e-03Hz
2141, 1.045E-07,Mode#3,Frequency=   6.482e-03Hz
2142, 1.120E-07,Mode#3,Frequency=   6.482e-03Hz
2143, 1.201E-07,Mode#3,Frequency=   6.482e-03Hz
2144, 1.285E-07,Mode#3,Frequency=   6.482e-03Hz
2145, 1.369E-07,Mode#3,Frequency=   6.482e-03Hz
2146, 1.463E-07,Mode#3,Frequency=   6.482e-03Hz
2147, 1.558E-07,Mode#3,Frequency=   6.482e-03Hz
2148, 1.656E-07,Mode#3,Frequency=   6.482e-03Hz
2149, 1.753E-07,Mode#3,Frequency=   6.482e-03Hz
2150, 1.851E-07,Mode#3,Frequency=   6.482e-03Hz
2151, 1.955E-07,Mode#3,Frequency=   6.482e-03Hz
8862, 7.754E-08,Mode#3,Frequency=   6.482e-03Hz
8863, 7.942E-08,Mode#3,Frequency=   6.482e-03Hz
8864, 8.254E-08,Mode#3,Frequency=   6.482e-03Hz
8865, 8.542E-08,Mode#3,Frequency=   6.482e-03Hz
8866, 8.902E-08,Mode#3,Frequency=   6.482e-03Hz
8867, 9.195E-08,Mode#3,Frequency=   6.482e-03Hz
8868, 9.575E-08,Mode#3,Frequency=   6.482e-03Hz
8869, 9.995E-08,Mode#3,Frequency=   6.482e-03Hz
10514, 7.024E-08,Mode#3,Frequency=   6.482e-03Hz
10515, 8.076E-08,Mode#3,Frequency=   6.482e-03Hz
10516, 9.307E-08,Mode#3,Frequency=   6.482e-03Hz
10517, 1.067E-07,Mode#3,Frequency=   6.482e-03Hz
10518, 1.214E-07,Mode#3,Frequency=   6.482e-03Hz
10519, 1.369E-07,Mode#3,Frequency=   6.482e-03Hz
10520, 1.525E-07,Mode#3,Frequency=   6.482e-03Hz
10521, 1.691E-07,Mode#3,Frequency=   6.482e-03Hz
10522, 1.858E-07,Mode#3,Frequency=   6.482e-03Hz
10523, 2.030E-07,Mode#3,Frequency=   6.482e-03Hz
10524, 2.204E-07,Mode#3,Frequency=   6.482e-03Hz
10525, 2.381E-07,Mode#3,Frequency=   6.482e-03Hz
10526, 2.560E-07,Mode#3,Frequency=   6.482e-03Hz
10527, 2.742E-07,Mode#3,Frequency=   6.482e-03Hz
10528, 2.920E-07,Mode#3,Frequency=   6.482e-03Hz
10529, 3.099E-07,Mode#3,Frequency=   6.482e-03Hz
4166, 5.534E-08,Mode#3,Frequency=   6.482e-03Hz
4167, 8.066E-08,Mode#3,Frequency=   6.482e-03Hz
4168, 1.510E-07,Mode#3,Frequency=   6.482e-03Hz
4169, 3.047E-07,Mode#3,Frequency=   6.482e-03Hz
4170, 2.582E-07,Mode#3,Frequency=   6.482e-03Hz
4171, 2.388E-07,Mode#3,Frequency=   6.482e-03Hz
4172, 2.365E-07,Mode#3,Frequency=   6.482e-03Hz
4173, 2.335E-07,Mode#3,Frequency=   6.482e-03Hz
4174, 2.303E-07,Mode#3,Frequency=   6.482e-03Hz
7935, 8.232E-08,Mode#3,Frequency=   6.482e-03Hz
7936, 6.763E-08,Mode#3,Frequency=   6.482e-03Hz
7937, 4.899E-08,Mode#3,Frequency=   6.482e-03Hz
7938, 5.398E-08,Mode#3,Frequency=   6.482e-03Hz
7939, 5.575E-08,Mode#3,Frequency=   6.482e-03Hz
7940, 6.045E-08,Mode#3,Frequency=   6.482e-03Hz
7941, 5.903E-08,Mode#3,Frequency=   6.482e-03Hz
7942, 6.334E-08,Mode#3,Frequency=   6.482e-03Hz
7943, 8.179E-08,Mode#3,Frequency=   6.482e-03Hz
7944, 1.256E-07,Mode#3,Frequency=   6.482e-03Hz
7945, 1.899E-07,Mode#3,Frequency=   6.482e-03Hz
7946, 1.282E-07,Mode#3,Frequency=   6.482e-03Hz
7947, 1.037E-07,Mode#3,Frequency=   6.482e-03Hz
7948, 9.284E-08,Mode#3,Frequency=   6.482e-03Hz
7949, 8.415E-08,Mode#3,Frequency=   6.482e-03Hz
7950, 7.572E-08,Mode#3,Frequency=   6.482e-03Hz
7951, 6.674E-08,Mode#3,Frequency=   6.482e-03Hz
9469, 9.256E-08,Mode#3,Frequency=   6.482e-03Hz
9470, 8.674E-08,Mode#3,Frequency=   6.482e-03Hz
9471, 8.780E-08,Mode#3,Frequency=   6.482e-03Hz
9472, 1.157E-07,Mode#3,Frequency=   6.482e-03Hz
9473, 8.850E-08,Mode#3,Frequency=   6.482e-03Hz
9474, 7.173E-08,Mode#3,Frequency=   6.482e-03Hz
9475, 6.207E-08,Mode#3,Frequency=   6.482e-03Hz
9476, 6.050E-08,Mode#3,Frequency=   6.482e-03Hz
9477, 6.994E-08,Mode#3,Frequency=   6.482e-03Hz
9478, 9.134E-08,Mode#3,Frequency=   6.482e-03Hz
9479, 1.198E-07,Mode#3,Frequency=   6.482e-03Hz
9480, 4.276E-08,Mode#3,Frequency=   6.482e-03Hz
9481, 1.786E-08,Mode#3,Frequency=   6.482e-03Hz
9482, 2.460E-08,Mode#3,Frequency=   6.482e-03Hz
9483, 3.830E-08,Mode#3,Frequency=   6.482e-03Hz
9484, 4.912E-08,Mode#3,Frequency=   6.482e-03Hz
10885, 1.627E-07,Mode#3,Frequency=   6.482e-03Hz
10886, 1.605E-07,Mode#3,Frequency=   6.482e-03Hz
10887, 1.682E-07,Mode#3,Frequency=   6.482e-03Hz
10888, 1.891E-07,Mode#3,Frequency=   6.482e-03Hz
10889, 9.520E-08,Mode#3,Frequency=   6.482e-03Hz
10890, 6.401E-08,Mode#3,Frequency=   6.482e-03Hz
10891, 5.639E-08,Mode#3,Frequency=   6.482e-03Hz
10892, 6.521E-08,Mode#3,Frequency=   6.482e-03Hz
10893, 9.723E-08,Mode#3,Frequency=   6.482e-03Hz
10894, 1.688E-07,Mode#3,Frequency=   6.482e-03Hz
10895, 2.942E-07,Mode#3,Frequency=   6.482e-03Hz
10896, 2.366E-07,Mode#3,Frequency=   6.482e-03Hz
10897, 2.096E-07,Mode#3,Frequency=   6.482e-03Hz
10898, 1.971E-07,Mode#3,Frequency=   6.482e-03Hz
10899, 1.849E-07,Mode#3,Frequency=   6.482e-03Hz
10900, 1.720E-07,Mode#3,Frequency=   6.482e-03Hz
10901, 1.578E-07,Mode#3,Frequency=   6.482e-03Hz
13953, 1.756E-07,Mode#3,Frequency=   6.482e-03Hz
13954, 1.817E-07,Mode#3,Frequency=   6.482e-03Hz
13955, 2.012E-07,Mode#3,Frequency=   6.482e-03Hz
13956, 2.444E-07,Mode#3,Frequency=   6.482e-03Hz
13957, 1.416E-07,Mode#3,Frequency=   6.482e-03Hz
13958, 8.874E-08,Mode#3,Frequency=   6.482e-03Hz
13959, 6.445E-08,Mode#3,Frequency=   6.482e-03Hz
13960, 5.730E-08,Mode#3,Frequency=   6.482e-03Hz
13961, 6.925E-08,Mode#3,Frequency=   6.482e-03Hz
13962, 1.054E-07,Mode#3,Frequency=   6.482e-03Hz
13963, 1.836E-07,Mode#3,Frequency=   6.482e-03Hz
13964, 1.358E-07,Mode#3,Frequency=   6.482e-03Hz
13965, 1.265E-07,Mode#3,Frequency=   6.482e-03Hz
13966, 1.310E-07,Mode#3,Frequency=   6.482e-03Hz
13967, 1.357E-07,Mode#3,Frequency=   6.482e-03Hz
13968, 1.397E-07,Mode#3,Frequency=   6.482e-03Hz
1327, 1.405E-07,Mode#3,Frequency=   6.482e-03Hz
1328, 1.375E-07,Mode#3,Frequency=   6.482e-03Hz
1329, 1.195E-07,Mode#3,Frequency=   6.482e-03Hz
1330, 6.066E-08,Mode#3,Frequency=   6.482e-03Hz
1331, 7.434E-08,Mode#3,Frequency=   6.482e-03Hz
1332, 7.359E-08,Mode#3,Frequency=   6.482e-03Hz
1333, 6.714E-08,Mode#3,Frequency=   6.482e-03Hz
1334, 7.403E-08,Mode#3,Frequency=   6.482e-03Hz
1335, 1.046E-07,Mode#3,Frequency=   6.482e-03Hz
1336, 1.215E-07,Mode#3,Frequency=   6.482e-03Hz
1337, 1.202E-07,Mode#3,Frequency=   6.482e-03Hz
1338, 1.672E-07,Mode#3,Frequency=   6.482e-03Hz
1339, 1.672E-07,Mode#3,Frequency=   6.482e-03Hz
1340, 1.575E-07,Mode#3,Frequency=   6.482e-03Hz
1341, 1.479E-07,Mode#3,Frequency=   6.482e-03Hz
1342, 1.370E-07,Mode#3,Frequency=   6.482e-03Hz
1343, 1.248E-07,Mode#3,Frequency=   6.482e-03Hz
2155, 2.123E-07,Mode#3,Frequency=   6.482e-03Hz
2156, 1.269E-07,Mode#3,Frequency=   6.482e-03Hz
2157, 1.206E-07,Mode#3,Frequency=   6.482e-03Hz
2158, 1.106E-07,Mode#3,Frequency=   6.482e-03Hz
2159, 8.516E-08,Mode#3,Frequency=   6.482e-03Hz
2160, 8.091E-08,Mode#3,Frequency=   6.482e-03Hz
2161, 9.811E-08,Mode#3,Frequency=   6.482e-03Hz
2162, 1.164E-07,Mode#3,Frequency=   6.482e-03Hz
2163, 1.042E-07,Mode#3,Frequency=   6.482e-03Hz
2164, 1.669E-07,Mode#3,Frequency=   6.482e-03Hz
2165, 1.862E-07,Mode#3,Frequency=   6.482e-03Hz
2166, 1.882E-07,Mode#3,Frequency=   6.482e-03Hz
2167, 1.887E-07,Mode#3,Frequency=   6.482e-03Hz
2168, 1.868E-07,Mode#3,Frequency=   6.482e-03Hz
7699, 8.696E-08,Mode#3,Frequency=   6.482e-03Hz
7700, 7.568E-08,Mode#3,Frequency=   6.482e-03Hz
7701, 4.958E-08,Mode#3,Frequency=   6.482e-03Hz
7702, 1.563E-08,Mode#3,Frequency=   6.482e-03Hz
7703, 5.709E-08,Mode#3,Frequency=   6.482e-03Hz
7704, 6.498E-08,Mode#3,Frequency=   6.482e-03Hz
7705, 6.287E-08,Mode#3,Frequency=   6.482e-03Hz
7706, 6.738E-08,Mode#3,Frequency=   6.482e-03Hz
7707, 8.834E-08,Mode#3,Frequency=   6.482e-03Hz
7708, 9.996E-08,Mode#3,Frequency=   6.482e-03Hz
7709, 8.927E-08,Mode#3,Frequency=   6.482e-03Hz
7710, 9.508E-08,Mode#3,Frequency=   6.482e-03Hz
7711, 8.687E-08,Mode#3,Frequency=   6.482e-03Hz
7712, 7.953E-08,Mode#3,Frequency=   6.482e-03Hz
7713, 7.375E-08,Mode#3,Frequency=   6.482e-03Hz
7714, 6.796E-08,Mode#3,Frequency=   6.482e-03Hz
7715, 6.163E-08,Mode#3,Frequency=   6.482e-03Hz
8879, 1.493E-07,Mode#3,Frequency=   6.482e-03Hz
8880, 1.531E-07,Mode#3,Frequency=   6.482e-03Hz
8881, 1.462E-07,Mode#3,Frequency=   6.482e-03Hz
8882, 8.937E-08,Mode#3,Frequency=   6.482e-03Hz
8883, 9.216E-08,Mode#3,Frequency=   6.482e-03Hz
8884, 8.893E-08,Mode#3,Frequency=   6.482e-03Hz
8885, 7.168E-08,Mode#3,Frequency=   6.482e-03Hz
8886, 6.828E-08,Mode#3,Frequency=   6.482e-03Hz
8887, 8.148E-08,Mode#3,Frequency=   6.482e-03Hz
8888, 9.512E-08,Mode#3,Frequency=   6.482e-03Hz
8889, 7.376E-08,Mode#3,Frequency=   6.482e-03Hz
8890, 8.320E-08,Mode#3,Frequency=   6.482e-03Hz
8891, 9.610E-08,Mode#3,Frequency=   6.482e-03Hz
8892, 1.042E-07,Mode#3,Frequency=   6.482e-03Hz
8893, 1.105E-07,Mode#3,Frequency=   6.482e-03Hz
8894, 1.151E-07,Mode#3,Frequency=   6.482e-03Hz
8997, 9.297E-08,Mode#3,Frequency=   6.482e-03Hz
8998, 8.758E-08,Mode#3,Frequency=   6.482e-03Hz
8999, 7.464E-08,Mode#3,Frequency=   6.482e-03Hz
