id,value,sim
9014, 1.806E-06,Mode#4,Frequency=   6.707e-03Hz
9015, 1.777E-06,Mode#4,Frequency=   6.707e-03Hz
9016, 1.739E-06,Mode#4,Frequency=   6.707e-03Hz
9017, 1.698E-06,Mode#4,Frequency=   6.707e-03Hz
9018, 1.664E-06,Mode#4,Frequency=   6.707e-03Hz
9019, 1.639E-06,Mode#4,Frequency=   6.707e-03Hz
9020, 1.616E-06,Mode#4,Frequency=   6.707e-03Hz
9021, 1.596E-06,Mode#4,Frequency=   6.707e-03Hz
9022, 1.574E-06,Mode#4,Frequency=   6.707e-03Hz
9485, 2.112E-06,Mode#4,Frequency=   6.707e-03Hz
9486, 2.078E-06,Mode#4,Frequency=   6.707e-03Hz
9487, 2.038E-06,Mode#4,Frequency=   6.707e-03Hz
9488, 1.990E-06,Mode#4,Frequency=   6.707e-03Hz
9489, 1.950E-06,Mode#4,Frequency=   6.707e-03Hz
9490, 1.919E-06,Mode#4,Frequency=   6.707e-03Hz
9491, 1.894E-06,Mode#4,Frequency=   6.707e-03Hz
9492, 1.870E-06,Mode#4,Frequency=   6.707e-03Hz
9493, 1.846E-06,Mode#4,Frequency=   6.707e-03Hz
9494, 1.823E-06,Mode#4,Frequency=   6.707e-03Hz
10547, 1.801E-06,Mode#4,Frequency=   6.707e-03Hz
10548, 1.736E-06,Mode#4,Frequency=   6.707e-03Hz
10549, 1.643E-06,Mode#4,Frequency=   6.707e-03Hz
10550, 1.555E-06,Mode#4,Frequency=   6.707e-03Hz
10551, 1.505E-06,Mode#4,Frequency=   6.707e-03Hz
10552, 1.466E-06,Mode#4,Frequency=   6.707e-03Hz
10553, 1.427E-06,Mode#4,Frequency=   6.707e-03Hz
10554, 1.390E-06,Mode#4,Frequency=   6.707e-03Hz
10555, 1.352E-06,Mode#4,Frequency=   6.707e-03Hz
10556, 1.314E-06,Mode#4,Frequency=   6.707e-03Hz
10557, 1.276E-06,Mode#4,Frequency=   6.707e-03Hz
10558, 1.237E-06,Mode#4,Frequency=   6.707e-03Hz
10559, 1.199E-06,Mode#4,Frequency=   6.707e-03Hz
10902, 2.135E-06,Mode#4,Frequency=   6.707e-03Hz
10903, 2.138E-06,Mode#4,Frequency=   6.707e-03Hz
10904, 2.153E-06,Mode#4,Frequency=   6.707e-03Hz
10905, 2.153E-06,Mode#4,Frequency=   6.707e-03Hz
13969, 2.023E-06,Mode#4,Frequency=   6.707e-03Hz
13970, 1.976E-06,Mode#4,Frequency=   6.707e-03Hz
13971, 1.915E-06,Mode#4,Frequency=   6.707e-03Hz
13972, 1.845E-06,Mode#4,Frequency=   6.707e-03Hz
13973, 1.796E-06,Mode#4,Frequency=   6.707e-03Hz
13974, 1.764E-06,Mode#4,Frequency=   6.707e-03Hz
13975, 1.734E-06,Mode#4,Frequency=   6.707e-03Hz
13976, 1.707E-06,Mode#4,Frequency=   6.707e-03Hz
13977, 1.681E-06,Mode#4,Frequency=   6.707e-03Hz
13978, 1.655E-06,Mode#4,Frequency=   6.707e-03Hz
13979, 1.627E-06,Mode#4,Frequency=   6.707e-03Hz
1107, 1.444E-06,Mode#4,Frequency=   6.707e-03Hz
1108, 1.402E-06,Mode#4,Frequency=   6.707e-03Hz
1109, 1.356E-06,Mode#4,Frequency=   6.707e-03Hz
1110, 1.303E-06,Mode#4,Frequency=   6.707e-03Hz
1111, 1.256E-06,Mode#4,Frequency=   6.707e-03Hz
1112, 1.219E-06,Mode#4,Frequency=   6.707e-03Hz
1113, 1.186E-06,Mode#4,Frequency=   6.707e-03Hz
1114, 1.154E-06,Mode#4,Frequency=   6.707e-03Hz
1115, 1.123E-06,Mode#4,Frequency=   6.707e-03Hz
1116, 1.092E-06,Mode#4,Frequency=   6.707e-03Hz
1117, 1.060E-06,Mode#4,Frequency=   6.707e-03Hz
1118, 1.029E-06,Mode#4,Frequency=   6.707e-03Hz
1119, 9.978E-07,Mode#4,Frequency=   6.707e-03Hz
5828, 1.487E-06,Mode#4,Frequency=   6.707e-03Hz
5829, 1.474E-06,Mode#4,Frequency=   6.707e-03Hz
5830, 1.449E-06,Mode#4,Frequency=   6.707e-03Hz
5831, 1.421E-06,Mode#4,Frequency=   6.707e-03Hz
5832, 1.393E-06,Mode#4,Frequency=   6.707e-03Hz
5833, 1.371E-06,Mode#4,Frequency=   6.707e-03Hz
5834, 1.351E-06,Mode#4,Frequency=   6.707e-03Hz
5835, 1.334E-06,Mode#4,Frequency=   6.707e-03Hz
6299, 1.630E-06,Mode#4,Frequency=   6.707e-03Hz
6300, 1.613E-06,Mode#4,Frequency=   6.707e-03Hz
6301, 1.592E-06,Mode#4,Frequency=   6.707e-03Hz
6302, 1.561E-06,Mode#4,Frequency=   6.707e-03Hz
6303, 1.525E-06,Mode#4,Frequency=   6.707e-03Hz
6304, 1.493E-06,Mode#4,Frequency=   6.707e-03Hz
6305, 1.469E-06,Mode#4,Frequency=   6.707e-03Hz
6306, 1.449E-06,Mode#4,Frequency=   6.707e-03Hz
6307, 1.430E-06,Mode#4,Frequency=   6.707e-03Hz
6308, 1.411E-06,Mode#4,Frequency=   6.707e-03Hz
7361, 1.695E-06,Mode#4,Frequency=   6.707e-03Hz
7362, 1.626E-06,Mode#4,Frequency=   6.707e-03Hz
7363, 1.524E-06,Mode#4,Frequency=   6.707e-03Hz
7364, 1.436E-06,Mode#4,Frequency=   6.707e-03Hz
7365, 1.389E-06,Mode#4,Frequency=   6.707e-03Hz
7366, 1.346E-06,Mode#4,Frequency=   6.707e-03Hz
7367, 1.302E-06,Mode#4,Frequency=   6.707e-03Hz
7368, 1.258E-06,Mode#4,Frequency=   6.707e-03Hz
7369, 1.213E-06,Mode#4,Frequency=   6.707e-03Hz
7370, 1.167E-06,Mode#4,Frequency=   6.707e-03Hz
7371, 1.121E-06,Mode#4,Frequency=   6.707e-03Hz
7372, 1.075E-06,Mode#4,Frequency=   6.707e-03Hz
7373, 1.029E-06,Mode#4,Frequency=   6.707e-03Hz
7374, 9.853E-07,Mode#4,Frequency=   6.707e-03Hz
8187, 1.340E-06,Mode#4,Frequency=   6.707e-03Hz
8188, 1.297E-06,Mode#4,Frequency=   6.707e-03Hz
8189, 1.250E-06,Mode#4,Frequency=   6.707e-03Hz
8190, 1.198E-06,Mode#4,Frequency=   6.707e-03Hz
8191, 1.152E-06,Mode#4,Frequency=   6.707e-03Hz
8192, 1.115E-06,Mode#4,Frequency=   6.707e-03Hz
8193, 1.077E-06,Mode#4,Frequency=   6.707e-03Hz
8194, 1.040E-06,Mode#4,Frequency=   6.707e-03Hz
8195, 1.002E-06,Mode#4,Frequency=   6.707e-03Hz
8196, 9.646E-07,Mode#4,Frequency=   6.707e-03Hz
8197, 9.262E-07,Mode#4,Frequency=   6.707e-03Hz
8198, 8.874E-07,Mode#4,Frequency=   6.707e-03Hz
8199, 8.497E-07,Mode#4,Frequency=   6.707e-03Hz
8304, 1.660E-06,Mode#4,Frequency=   6.707e-03Hz
8305, 1.609E-06,Mode#4,Frequency=   6.707e-03Hz
8306, 1.538E-06,Mode#4,Frequency=   6.707e-03Hz
8307, 1.430E-06,Mode#4,Frequency=   6.707e-03Hz
8308, 1.344E-06,Mode#4,Frequency=   6.707e-03Hz
8309, 1.300E-06,Mode#4,Frequency=   6.707e-03Hz
8310, 1.253E-06,Mode#4,Frequency=   6.707e-03Hz
8311, 1.204E-06,Mode#4,Frequency=   6.707e-03Hz
8312, 1.152E-06,Mode#4,Frequency=   6.707e-03Hz
8313, 1.100E-06,Mode#4,Frequency=   6.707e-03Hz
8314, 1.045E-06,Mode#4,Frequency=   6.707e-03Hz
8315, 9.912E-07,Mode#4,Frequency=   6.707e-03Hz
8316, 9.356E-07,Mode#4,Frequency=   6.707e-03Hz
8317, 8.811E-07,Mode#4,Frequency=   6.707e-03Hz
8318, 8.281E-07,Mode#4,Frequency=   6.707e-03Hz
14559, 1.435E-06,Mode#4,Frequency=   6.707e-03Hz
14560, 1.413E-06,Mode#4,Frequency=   6.707e-03Hz
14561, 1.388E-06,Mode#4,Frequency=   6.707e-03Hz
14562, 1.354E-06,Mode#4,Frequency=   6.707e-03Hz
14563, 1.318E-06,Mode#4,Frequency=   6.707e-03Hz
14564, 1.286E-06,Mode#4,Frequency=   6.707e-03Hz
14565, 1.262E-06,Mode#4,Frequency=   6.707e-03Hz
14566, 1.242E-06,Mode#4,Frequency=   6.707e-03Hz
14567, 1.224E-06,Mode#4,Frequency=   6.707e-03Hz
14568, 1.206E-06,Mode#4,Frequency=   6.707e-03Hz
14569, 1.187E-06,Mode#4,Frequency=   6.707e-03Hz
4158, 3.215E-08,Mode#4,Frequency=   6.707e-03Hz
4159, 3.722E-08,Mode#4,Frequency=   6.707e-03Hz
4160, 4.264E-08,Mode#4,Frequency=   6.707e-03Hz
4161, 5.196E-08,Mode#4,Frequency=   6.707e-03Hz
4162, 6.623E-08,Mode#4,Frequency=   6.707e-03Hz
4163, 3.105E-08,Mode#4,Frequency=   6.707e-03Hz
4164, 1.545E-08,Mode#4,Frequency=   6.707e-03Hz
4165, 7.285E-09,Mode#4,Frequency=   6.707e-03Hz
2152, 2.846E-08,Mode#4,Frequency=   6.707e-03Hz
2153, 3.276E-08,Mode#4,Frequency=   6.707e-03Hz
2154, 3.753E-08,Mode#4,Frequency=   6.707e-03Hz
10530, 3.224E-08,Mode#4,Frequency=   6.707e-03Hz
10531, 3.677E-08,Mode#4,Frequency=   6.707e-03Hz
10532, 4.123E-08,Mode#4,Frequency=   6.707e-03Hz
10533, 4.907E-08,Mode#4,Frequency=   6.707e-03Hz
10534, 6.124E-08,Mode#4,Frequency=   6.707e-03Hz
10535, 2.763E-08,Mode#4,Frequency=   6.707e-03Hz
10536, 1.400E-08,Mode#4,Frequency=   6.707e-03Hz
10537, 6.261E-09,Mode#4,Frequency=   6.707e-03Hz
10538, 3.238E-09,Mode#4,Frequency=   6.707e-03Hz
10539, 3.564E-07,Mode#4,Frequency=   6.707e-03Hz
10540, 1.088E-06,Mode#4,Frequency=   6.707e-03Hz
10541, 2.607E-06,Mode#4,Frequency=   6.707e-03Hz
10542, 2.205E-06,Mode#4,Frequency=   6.707e-03Hz
10543, 2.040E-06,Mode#4,Frequency=   6.707e-03Hz
10544, 1.966E-06,Mode#4,Frequency=   6.707e-03Hz
10545, 1.906E-06,Mode#4,Frequency=   6.707e-03Hz
10546, 1.854E-06,Mode#4,Frequency=   6.707e-03Hz
4142, 1.173E-08,Mode#4,Frequency=   6.707e-03Hz
4143, 1.174E-08,Mode#4,Frequency=   6.707e-03Hz
4144, 1.137E-08,Mode#4,Frequency=   6.707e-03Hz
4145, 1.024E-08,Mode#4,Frequency=   6.707e-03Hz
4146, 8.906E-09,Mode#4,Frequency=   6.707e-03Hz
4147, 7.317E-09,Mode#4,Frequency=   6.707e-03Hz
4148, 5.667E-09,Mode#4,Frequency=   6.707e-03Hz
4149, 4.017E-09,Mode#4,Frequency=   6.707e-03Hz
4150, 3.510E-09,Mode#4,Frequency=   6.707e-03Hz
4151, 4.615E-09,Mode#4,Frequency=   6.707e-03Hz
4152, 7.567E-09,Mode#4,Frequency=   6.707e-03Hz
4153, 1.051E-08,Mode#4,Frequency=   6.707e-03Hz
4154, 1.424E-08,Mode#4,Frequency=   6.707e-03Hz
4155, 1.847E-08,Mode#4,Frequency=   6.707e-03Hz
4156, 2.261E-08,Mode#4,Frequency=   6.707e-03Hz
4157, 2.746E-08,Mode#4,Frequency=   6.707e-03Hz
13936, 1.326E-08,Mode#4,Frequency=   6.707e-03Hz
13937, 1.339E-08,Mode#4,Frequency=   6.707e-03Hz
13938, 1.289E-08,Mode#4,Frequency=   6.707e-03Hz
13939, 1.199E-08,Mode#4,Frequency=   6.707e-03Hz
13940, 1.054E-08,Mode#4,Frequency=   6.707e-03Hz
13941, 9.041E-09,Mode#4,Frequency=   6.707e-03Hz
13942, 6.980E-09,Mode#4,Frequency=   6.707e-03Hz
13943, 4.579E-09,Mode#4,Frequency=   6.707e-03Hz
13944, 2.985E-09,Mode#4,Frequency=   6.707e-03Hz
13945, 2.413E-09,Mode#4,Frequency=   6.707e-03Hz
13946, 4.997E-09,Mode#4,Frequency=   6.707e-03Hz
2136, 9.348E-09,Mode#4,Frequency=   6.707e-03Hz
2137, 9.093E-09,Mode#4,Frequency=   6.707e-03Hz
2138, 8.849E-09,Mode#4,Frequency=   6.707e-03Hz
2139, 8.062E-09,Mode#4,Frequency=   6.707e-03Hz
2140, 7.383E-09,Mode#4,Frequency=   6.707e-03Hz
2141, 6.560E-09,Mode#4,Frequency=   6.707e-03Hz
2142, 5.311E-09,Mode#4,Frequency=   6.707e-03Hz
2143, 4.556E-09,Mode#4,Frequency=   6.707e-03Hz
2144, 4.726E-09,Mode#4,Frequency=   6.707e-03Hz
2145, 6.082E-09,Mode#4,Frequency=   6.707e-03Hz
2146, 8.041E-09,Mode#4,Frequency=   6.707e-03Hz
2147, 1.034E-08,Mode#4,Frequency=   6.707e-03Hz
2148, 1.309E-08,Mode#4,Frequency=   6.707e-03Hz
2149, 1.673E-08,Mode#4,Frequency=   6.707e-03Hz
2150, 2.049E-08,Mode#4,Frequency=   6.707e-03Hz
2151, 2.437E-08,Mode#4,Frequency=   6.707e-03Hz
8862, 1.084E-08,Mode#4,Frequency=   6.707e-03Hz
8863, 1.052E-08,Mode#4,Frequency=   6.707e-03Hz
8864, 1.049E-08,Mode#4,Frequency=   6.707e-03Hz
8865, 9.877E-09,Mode#4,Frequency=   6.707e-03Hz
8866, 8.879E-09,Mode#4,Frequency=   6.707e-03Hz
8867, 7.786E-09,Mode#4,Frequency=   6.707e-03Hz
8868, 6.146E-09,Mode#4,Frequency=   6.707e-03Hz
8869, 4.853E-09,Mode#4,Frequency=   6.707e-03Hz
10514, 9.942E-09,Mode#4,Frequency=   6.707e-03Hz
10515, 9.797E-09,Mode#4,Frequency=   6.707e-03Hz
10516, 9.049E-09,Mode#4,Frequency=   6.707e-03Hz
10517, 8.274E-09,Mode#4,Frequency=   6.707e-03Hz
10518, 7.017E-09,Mode#4,Frequency=   6.707e-03Hz
10519, 5.908E-09,Mode#4,Frequency=   6.707e-03Hz
10520, 4.525E-09,Mode#4,Frequency=   6.707e-03Hz
10521, 4.268E-09,Mode#4,Frequency=   6.707e-03Hz
10522, 5.182E-09,Mode#4,Frequency=   6.707e-03Hz
10523, 7.259E-09,Mode#4,Frequency=   6.707e-03Hz
10524, 9.479E-09,Mode#4,Frequency=   6.707e-03Hz
10525, 1.250E-08,Mode#4,Frequency=   6.707e-03Hz
10526, 1.570E-08,Mode#4,Frequency=   6.707e-03Hz
10527, 1.973E-08,Mode#4,Frequency=   6.707e-03Hz
10528, 2.393E-08,Mode#4,Frequency=   6.707e-03Hz
10529, 2.804E-08,Mode#4,Frequency=   6.707e-03Hz
4166, 3.245E-09,Mode#4,Frequency=   6.707e-03Hz
4167, 3.543E-07,Mode#4,Frequency=   6.707e-03Hz
4168, 1.109E-06,Mode#4,Frequency=   6.707e-03Hz
4169, 2.666E-06,Mode#4,Frequency=   6.707e-03Hz
4170, 2.292E-06,Mode#4,Frequency=   6.707e-03Hz
4171, 2.139E-06,Mode#4,Frequency=   6.707e-03Hz
4172, 2.074E-06,Mode#4,Frequency=   6.707e-03Hz
4173, 2.016E-06,Mode#4,Frequency=   6.707e-03Hz
4174, 1.967E-06,Mode#4,Frequency=   6.707e-03Hz
7935, 3.230E-08,Mode#4,Frequency=   6.707e-03Hz
7936, 3.802E-08,Mode#4,Frequency=   6.707e-03Hz
7937, 5.007E-08,Mode#4,Frequency=   6.707e-03Hz
7938, 6.921E-08,Mode#4,Frequency=   6.707e-03Hz
7939, 3.404E-08,Mode#4,Frequency=   6.707e-03Hz
7940, 1.665E-08,Mode#4,Frequency=   6.707e-03Hz
7941, 8.842E-09,Mode#4,Frequency=   6.707e-03Hz
7942, 4.544E-09,Mode#4,Frequency=   6.707e-03Hz
7943, 2.838E-07,Mode#4,Frequency=   6.707e-03Hz
7944, 1.073E-06,Mode#4,Frequency=   6.707e-03Hz
7945, 2.620E-06,Mode#4,Frequency=   6.707e-03Hz
7946, 2.299E-06,Mode#4,Frequency=   6.707e-03Hz
7947, 2.215E-06,Mode#4,Frequency=   6.707e-03Hz
7948, 2.208E-06,Mode#4,Frequency=   6.707e-03Hz
7949, 2.192E-06,Mode#4,Frequency=   6.707e-03Hz
7950, 2.173E-06,Mode#4,Frequency=   6.707e-03Hz
7951, 2.152E-06,Mode#4,Frequency=   6.707e-03Hz
9469, 3.538E-08,Mode#4,Frequency=   6.707e-03Hz
9470, 4.088E-08,Mode#4,Frequency=   6.707e-03Hz
9471, 5.278E-08,Mode#4,Frequency=   6.707e-03Hz
9472, 7.239E-08,Mode#4,Frequency=   6.707e-03Hz
9473, 3.580E-08,Mode#4,Frequency=   6.707e-03Hz
9474, 1.691E-08,Mode#4,Frequency=   6.707e-03Hz
9475, 8.563E-09,Mode#4,Frequency=   6.707e-03Hz
9476, 4.420E-09,Mode#4,Frequency=   6.707e-03Hz
9477, 3.111E-07,Mode#4,Frequency=   6.707e-03Hz
9478, 1.144E-06,Mode#4,Frequency=   6.707e-03Hz
9479, 2.745E-06,Mode#4,Frequency=   6.707e-03Hz
9480, 2.361E-06,Mode#4,Frequency=   6.707e-03Hz
9481, 2.243E-06,Mode#4,Frequency=   6.707e-03Hz
9482, 2.213E-06,Mode#4,Frequency=   6.707e-03Hz
9483, 2.179E-06,Mode#4,Frequency=   6.707e-03Hz
9484, 2.146E-06,Mode#4,Frequency=   6.707e-03Hz
10885, 2.857E-08,Mode#4,Frequency=   6.707e-03Hz
10886, 3.412E-08,Mode#4,Frequency=   6.707e-03Hz
10887, 4.495E-08,Mode#4,Frequency=   6.707e-03Hz
10888, 6.099E-08,Mode#4,Frequency=   6.707e-03Hz
10889, 2.952E-08,Mode#4,Frequency=   6.707e-03Hz
10890, 1.548E-08,Mode#4,Frequency=   6.707e-03Hz
10891, 8.466E-09,Mode#4,Frequency=   6.707e-03Hz
10892, 4.896E-09,Mode#4,Frequency=   6.707e-03Hz
10893, 2.663E-07,Mode#4,Frequency=   6.707e-03Hz
10894, 9.596E-07,Mode#4,Frequency=   6.707e-03Hz
10895, 2.402E-06,Mode#4,Frequency=   6.707e-03Hz
10896, 2.183E-06,Mode#4,Frequency=   6.707e-03Hz
10897, 2.142E-06,Mode#4,Frequency=   6.707e-03Hz
10898, 2.154E-06,Mode#4,Frequency=   6.707e-03Hz
10899, 2.154E-06,Mode#4,Frequency=   6.707e-03Hz
10900, 2.149E-06,Mode#4,Frequency=   6.707e-03Hz
10901, 2.141E-06,Mode#4,Frequency=   6.707e-03Hz
13953, 3.704E-08,Mode#4,Frequency=   6.707e-03Hz
13954, 4.250E-08,Mode#4,Frequency=   6.707e-03Hz
13955, 5.334E-08,Mode#4,Frequency=   6.707e-03Hz
13956, 7.031E-08,Mode#4,Frequency=   6.707e-03Hz
13957, 3.395E-08,Mode#4,Frequency=   6.707e-03Hz
13958, 1.625E-08,Mode#4,Frequency=   6.707e-03Hz
13959, 7.894E-09,Mode#4,Frequency=   6.707e-03Hz
13960, 3.653E-09,Mode#4,Frequency=   6.707e-03Hz
13961, 3.392E-07,Mode#4,Frequency=   6.707e-03Hz
13962, 1.135E-06,Mode#4,Frequency=   6.707e-03Hz
13963, 2.722E-06,Mode#4,Frequency=   6.707e-03Hz
13964, 2.346E-06,Mode#4,Frequency=   6.707e-03Hz
13965, 2.208E-06,Mode#4,Frequency=   6.707e-03Hz
13966, 2.158E-06,Mode#4,Frequency=   6.707e-03Hz
13967, 2.109E-06,Mode#4,Frequency=   6.707e-03Hz
13968, 2.066E-06,Mode#4,Frequency=   6.707e-03Hz
1327, 2.673E-08,Mode#4,Frequency=   6.707e-03Hz
1328, 3.254E-08,Mode#4,Frequency=   6.707e-03Hz
1329, 3.865E-08,Mode#4,Frequency=   6.707e-03Hz
1330, 2.516E-08,Mode#4,Frequency=   6.707e-03Hz
1331, 1.351E-08,Mode#4,Frequency=   6.707e-03Hz
1332, 1.239E-08,Mode#4,Frequency=   6.707e-03Hz
1333, 8.212E-09,Mode#4,Frequency=   6.707e-03Hz
1334, 6.230E-09,Mode#4,Frequency=   6.707e-03Hz
1335, 4.730E-07,Mode#4,Frequency=   6.707e-03Hz
1336, 8.250E-07,Mode#4,Frequency=   6.707e-03Hz
1337, 1.280E-06,Mode#4,Frequency=   6.707e-03Hz
1338, 1.750E-06,Mode#4,Frequency=   6.707e-03Hz
1339, 1.830E-06,Mode#4,Frequency=   6.707e-03Hz
1340, 1.833E-06,Mode#4,Frequency=   6.707e-03Hz
1341, 1.827E-06,Mode#4,Frequency=   6.707e-03Hz
1342, 1.816E-06,Mode#4,Frequency=   6.707e-03Hz
1343, 1.807E-06,Mode#4,Frequency=   6.707e-03Hz
2155, 4.041E-08,Mode#4,Frequency=   6.707e-03Hz
2156, 2.562E-08,Mode#4,Frequency=   6.707e-03Hz
2157, 1.539E-08,Mode#4,Frequency=   6.707e-03Hz
2158, 1.333E-08,Mode#4,Frequency=   6.707e-03Hz
2159, 9.256E-09,Mode#4,Frequency=   6.707e-03Hz
2160, 7.478E-09,Mode#4,Frequency=   6.707e-03Hz
2161, 5.740E-07,Mode#4,Frequency=   6.707e-03Hz
2162, 9.046E-07,Mode#4,Frequency=   6.707e-03Hz
2163, 1.267E-06,Mode#4,Frequency=   6.707e-03Hz
2164, 1.727E-06,Mode#4,Frequency=   6.707e-03Hz
2165, 1.740E-06,Mode#4,Frequency=   6.707e-03Hz
2166, 1.691E-06,Mode#4,Frequency=   6.707e-03Hz
2167, 1.648E-06,Mode#4,Frequency=   6.707e-03Hz
2168, 1.608E-06,Mode#4,Frequency=   6.707e-03Hz
7699, 2.993E-08,Mode#4,Frequency=   6.707e-03Hz
7700, 3.670E-08,Mode#4,Frequency=   6.707e-03Hz
7701, 4.433E-08,Mode#4,Frequency=   6.707e-03Hz
7702, 3.063E-08,Mode#4,Frequency=   6.707e-03Hz
7703, 1.616E-08,Mode#4,Frequency=   6.707e-03Hz
7704, 1.449E-08,Mode#4,Frequency=   6.707e-03Hz
7705, 8.466E-09,Mode#4,Frequency=   6.707e-03Hz
7706, 6.775E-09,Mode#4,Frequency=   6.707e-03Hz
7707, 4.940E-07,Mode#4,Frequency=   6.707e-03Hz
7708, 8.802E-07,Mode#4,Frequency=   6.707e-03Hz
7709, 1.443E-06,Mode#4,Frequency=   6.707e-03Hz
7710, 1.919E-06,Mode#4,Frequency=   6.707e-03Hz
7711, 1.950E-06,Mode#4,Frequency=   6.707e-03Hz
7712, 1.919E-06,Mode#4,Frequency=   6.707e-03Hz
7713, 1.904E-06,Mode#4,Frequency=   6.707e-03Hz
7714, 1.883E-06,Mode#4,Frequency=   6.707e-03Hz
7715, 1.864E-06,Mode#4,Frequency=   6.707e-03Hz
8879, 3.275E-08,Mode#4,Frequency=   6.707e-03Hz
8880, 3.859E-08,Mode#4,Frequency=   6.707e-03Hz
8881, 4.373E-08,Mode#4,Frequency=   6.707e-03Hz
8882, 2.867E-08,Mode#4,Frequency=   6.707e-03Hz
8883, 1.632E-08,Mode#4,Frequency=   6.707e-03Hz
8884, 1.439E-08,Mode#4,Frequency=   6.707e-03Hz
8885, 9.261E-09,Mode#4,Frequency=   6.707e-03Hz
8886, 6.749E-09,Mode#4,Frequency=   6.707e-03Hz
8887, 5.520E-07,Mode#4,Frequency=   6.707e-03Hz
8888, 9.059E-07,Mode#4,Frequency=   6.707e-03Hz
8889, 1.365E-06,Mode#4,Frequency=   6.707e-03Hz
8890, 1.857E-06,Mode#4,Frequency=   6.707e-03Hz
8891, 1.863E-06,Mode#4,Frequency=   6.707e-03Hz
8892, 1.817E-06,Mode#4,Frequency=   6.707e-03Hz
8893, 1.779E-06,Mode#4,Frequency=   6.707e-03Hz
8894, 1.741E-06,Mode#4,Frequency=   6.707e-03Hz
8997, 3.182E-08,Mode#4,Frequency=   6.707e-03Hz
8998, 3.883E-08,Mode#4,Frequency=   6.707e-03Hz
8999, 4.623E-08,Mode#4,Frequency=   6.707e-03Hz
