id,value,sim
7954, 4.413E-08,Mode#2,Frequency=   6.237e-03Hz
7955, 4.452E-08,Mode#2,Frequency=   6.237e-03Hz
7956, 4.447E-08,Mode#2,Frequency=   6.237e-03Hz
7957, 4.448E-08,Mode#2,Frequency=   6.237e-03Hz
7958, 4.419E-08,Mode#2,Frequency=   6.237e-03Hz
8895, 7.608E-08,Mode#2,Frequency=   6.237e-03Hz
8896, 7.957E-08,Mode#2,Frequency=   6.237e-03Hz
8897, 8.328E-08,Mode#2,Frequency=   6.237e-03Hz
8898, 8.678E-08,Mode#2,Frequency=   6.237e-03Hz
8899, 8.761E-08,Mode#2,Frequency=   6.237e-03Hz
8900, 8.650E-08,Mode#2,Frequency=   6.237e-03Hz
8901, 8.403E-08,Mode#2,Frequency=   6.237e-03Hz
8902, 8.173E-08,Mode#2,Frequency=   6.237e-03Hz
8903, 7.881E-08,Mode#2,Frequency=   6.237e-03Hz
8904, 7.520E-08,Mode#2,Frequency=   6.237e-03Hz
8905, 7.297E-08,Mode#2,Frequency=   6.237e-03Hz
9013, 4.378E-08,Mode#2,Frequency=   6.237e-03Hz
9014, 4.822E-08,Mode#2,Frequency=   6.237e-03Hz
9015, 5.287E-08,Mode#2,Frequency=   6.237e-03Hz
9016, 5.813E-08,Mode#2,Frequency=   6.237e-03Hz
9017, 6.082E-08,Mode#2,Frequency=   6.237e-03Hz
9018, 6.199E-08,Mode#2,Frequency=   6.237e-03Hz
9019, 6.145E-08,Mode#2,Frequency=   6.237e-03Hz
9020, 6.017E-08,Mode#2,Frequency=   6.237e-03Hz
9021, 5.937E-08,Mode#2,Frequency=   6.237e-03Hz
9022, 5.756E-08,Mode#2,Frequency=   6.237e-03Hz
9485, 4.706E-08,Mode#2,Frequency=   6.237e-03Hz
9486, 5.188E-08,Mode#2,Frequency=   6.237e-03Hz
9487, 5.697E-08,Mode#2,Frequency=   6.237e-03Hz
9488, 6.226E-08,Mode#2,Frequency=   6.237e-03Hz
9489, 6.482E-08,Mode#2,Frequency=   6.237e-03Hz
9490, 6.630E-08,Mode#2,Frequency=   6.237e-03Hz
9491, 6.577E-08,Mode#2,Frequency=   6.237e-03Hz
9492, 6.432E-08,Mode#2,Frequency=   6.237e-03Hz
9493, 6.303E-08,Mode#2,Frequency=   6.237e-03Hz
9494, 6.094E-08,Mode#2,Frequency=   6.237e-03Hz
10547, 1.910E-07,Mode#2,Frequency=   6.237e-03Hz
10548, 1.835E-07,Mode#2,Frequency=   6.237e-03Hz
10549, 1.742E-07,Mode#2,Frequency=   6.237e-03Hz
10550, 1.664E-07,Mode#2,Frequency=   6.237e-03Hz
10551, 1.609E-07,Mode#2,Frequency=   6.237e-03Hz
10552, 1.548E-07,Mode#2,Frequency=   6.237e-03Hz
10553, 1.488E-07,Mode#2,Frequency=   6.237e-03Hz
10554, 1.423E-07,Mode#2,Frequency=   6.237e-03Hz
10555, 1.351E-07,Mode#2,Frequency=   6.237e-03Hz
10556, 1.291E-07,Mode#2,Frequency=   6.237e-03Hz
10557, 1.222E-07,Mode#2,Frequency=   6.237e-03Hz
10558, 1.150E-07,Mode#2,Frequency=   6.237e-03Hz
10559, 1.077E-07,Mode#2,Frequency=   6.237e-03Hz
10902, 1.013E-07,Mode#2,Frequency=   6.237e-03Hz
10903, 9.235E-08,Mode#2,Frequency=   6.237e-03Hz
10904, 8.359E-08,Mode#2,Frequency=   6.237e-03Hz
10905, 7.687E-08,Mode#2,Frequency=   6.237e-03Hz
13969, 9.495E-08,Mode#2,Frequency=   6.237e-03Hz
13970, 9.747E-08,Mode#2,Frequency=   6.237e-03Hz
13971, 9.937E-08,Mode#2,Frequency=   6.237e-03Hz
13972, 1.010E-07,Mode#2,Frequency=   6.237e-03Hz
13973, 1.012E-07,Mode#2,Frequency=   6.237e-03Hz
13974, 1.008E-07,Mode#2,Frequency=   6.237e-03Hz
13975, 9.740E-08,Mode#2,Frequency=   6.237e-03Hz
13976, 9.442E-08,Mode#2,Frequency=   6.237e-03Hz
13977, 9.063E-08,Mode#2,Frequency=   6.237e-03Hz
13978, 8.653E-08,Mode#2,Frequency=   6.237e-03Hz
13979, 8.332E-08,Mode#2,Frequency=   6.237e-03Hz
1107, 1.526E-07,Mode#2,Frequency=   6.237e-03Hz
1108, 1.492E-07,Mode#2,Frequency=   6.237e-03Hz
1109, 1.467E-07,Mode#2,Frequency=   6.237e-03Hz
1110, 1.436E-07,Mode#2,Frequency=   6.237e-03Hz
1111, 1.379E-07,Mode#2,Frequency=   6.237e-03Hz
1112, 1.321E-07,Mode#2,Frequency=   6.237e-03Hz
1113, 1.268E-07,Mode#2,Frequency=   6.237e-03Hz
1114, 1.215E-07,Mode#2,Frequency=   6.237e-03Hz
1115, 1.154E-07,Mode#2,Frequency=   6.237e-03Hz
1116, 1.096E-07,Mode#2,Frequency=   6.237e-03Hz
1117, 1.045E-07,Mode#2,Frequency=   6.237e-03Hz
1118, 9.820E-08,Mode#2,Frequency=   6.237e-03Hz
1119, 9.223E-08,Mode#2,Frequency=   6.237e-03Hz
5828, 5.871E-08,Mode#2,Frequency=   6.237e-03Hz
5829, 5.325E-08,Mode#2,Frequency=   6.237e-03Hz
5830, 4.979E-08,Mode#2,Frequency=   6.237e-03Hz
5831, 4.972E-08,Mode#2,Frequency=   6.237e-03Hz
5832, 5.131E-08,Mode#2,Frequency=   6.237e-03Hz
5833, 5.088E-08,Mode#2,Frequency=   6.237e-03Hz
5834, 5.114E-08,Mode#2,Frequency=   6.237e-03Hz
5835, 5.090E-08,Mode#2,Frequency=   6.237e-03Hz
6299, 4.151E-08,Mode#2,Frequency=   6.237e-03Hz
6300, 4.283E-08,Mode#2,Frequency=   6.237e-03Hz
6301, 4.460E-08,Mode#2,Frequency=   6.237e-03Hz
6302, 4.849E-08,Mode#2,Frequency=   6.237e-03Hz
6303, 5.167E-08,Mode#2,Frequency=   6.237e-03Hz
6304, 5.297E-08,Mode#2,Frequency=   6.237e-03Hz
6305, 5.347E-08,Mode#2,Frequency=   6.237e-03Hz
6306, 5.272E-08,Mode#2,Frequency=   6.237e-03Hz
6307, 5.207E-08,Mode#2,Frequency=   6.237e-03Hz
6308, 5.140E-08,Mode#2,Frequency=   6.237e-03Hz
7361, 2.286E-07,Mode#2,Frequency=   6.237e-03Hz
7362, 2.159E-07,Mode#2,Frequency=   6.237e-03Hz
7363, 2.008E-07,Mode#2,Frequency=   6.237e-03Hz
7364, 1.887E-07,Mode#2,Frequency=   6.237e-03Hz
7365, 1.811E-07,Mode#2,Frequency=   6.237e-03Hz
7366, 1.736E-07,Mode#2,Frequency=   6.237e-03Hz
7367, 1.663E-07,Mode#2,Frequency=   6.237e-03Hz
7368, 1.588E-07,Mode#2,Frequency=   6.237e-03Hz
7369, 1.508E-07,Mode#2,Frequency=   6.237e-03Hz
7370, 1.434E-07,Mode#2,Frequency=   6.237e-03Hz
7371, 1.356E-07,Mode#2,Frequency=   6.237e-03Hz
7372, 1.276E-07,Mode#2,Frequency=   6.237e-03Hz
7373, 1.193E-07,Mode#2,Frequency=   6.237e-03Hz
7374, 1.118E-07,Mode#2,Frequency=   6.237e-03Hz
8187, 1.852E-07,Mode#2,Frequency=   6.237e-03Hz
8188, 1.782E-07,Mode#2,Frequency=   6.237e-03Hz
8189, 1.727E-07,Mode#2,Frequency=   6.237e-03Hz
8190, 1.665E-07,Mode#2,Frequency=   6.237e-03Hz
8191, 1.577E-07,Mode#2,Frequency=   6.237e-03Hz
8192, 1.498E-07,Mode#2,Frequency=   6.237e-03Hz
8193, 1.434E-07,Mode#2,Frequency=   6.237e-03Hz
8194, 1.369E-07,Mode#2,Frequency=   6.237e-03Hz
8195, 1.298E-07,Mode#2,Frequency=   6.237e-03Hz
8196, 1.235E-07,Mode#2,Frequency=   6.237e-03Hz
8197, 1.170E-07,Mode#2,Frequency=   6.237e-03Hz
8198, 1.095E-07,Mode#2,Frequency=   6.237e-03Hz
8199, 1.030E-07,Mode#2,Frequency=   6.237e-03Hz
8304, 2.724E-07,Mode#2,Frequency=   6.237e-03Hz
8305, 2.581E-07,Mode#2,Frequency=   6.237e-03Hz
8306, 2.413E-07,Mode#2,Frequency=   6.237e-03Hz
8307, 2.206E-07,Mode#2,Frequency=   6.237e-03Hz
8308, 2.050E-07,Mode#2,Frequency=   6.237e-03Hz
8309, 1.958E-07,Mode#2,Frequency=   6.237e-03Hz
8310, 1.876E-07,Mode#2,Frequency=   6.237e-03Hz
8311, 1.791E-07,Mode#2,Frequency=   6.237e-03Hz
8312, 1.710E-07,Mode#2,Frequency=   6.237e-03Hz
8313, 1.626E-07,Mode#2,Frequency=   6.237e-03Hz
8314, 1.544E-07,Mode#2,Frequency=   6.237e-03Hz
8315, 1.454E-07,Mode#2,Frequency=   6.237e-03Hz
8316, 1.371E-07,Mode#2,Frequency=   6.237e-03Hz
8317, 1.283E-07,Mode#2,Frequency=   6.237e-03Hz
8318, 1.195E-07,Mode#2,Frequency=   6.237e-03Hz
14559, 5.298E-08,Mode#2,Frequency=   6.237e-03Hz
14560, 5.677E-08,Mode#2,Frequency=   6.237e-03Hz
14561, 6.144E-08,Mode#2,Frequency=   6.237e-03Hz
14562, 6.697E-08,Mode#2,Frequency=   6.237e-03Hz
14563, 6.998E-08,Mode#2,Frequency=   6.237e-03Hz
14564, 6.980E-08,Mode#2,Frequency=   6.237e-03Hz
14565, 6.858E-08,Mode#2,Frequency=   6.237e-03Hz
14566, 6.704E-08,Mode#2,Frequency=   6.237e-03Hz
14567, 6.486E-08,Mode#2,Frequency=   6.237e-03Hz
14568, 6.333E-08,Mode#2,Frequency=   6.237e-03Hz
14569, 6.145E-08,Mode#2,Frequency=   6.237e-03Hz
4158, 1.445E-07,Mode#2,Frequency=   6.237e-03Hz
4159, 1.522E-07,Mode#2,Frequency=   6.237e-03Hz
4160, 1.599E-07,Mode#2,Frequency=   6.237e-03Hz
4161, 1.768E-07,Mode#2,Frequency=   6.237e-03Hz
4162, 2.073E-07,Mode#2,Frequency=   6.237e-03Hz
4163, 1.088E-07,Mode#2,Frequency=   6.237e-03Hz
4164, 6.118E-08,Mode#2,Frequency=   6.237e-03Hz
4165, 3.758E-08,Mode#2,Frequency=   6.237e-03Hz
2152, 1.184E-07,Mode#2,Frequency=   6.237e-03Hz
2153, 1.244E-07,Mode#2,Frequency=   6.237e-03Hz
2154, 1.292E-07,Mode#2,Frequency=   6.237e-03Hz
10530, 1.890E-07,Mode#2,Frequency=   6.237e-03Hz
10531, 1.990E-07,Mode#2,Frequency=   6.237e-03Hz
10532, 2.089E-07,Mode#2,Frequency=   6.237e-03Hz
10533, 2.304E-07,Mode#2,Frequency=   6.237e-03Hz
10534, 2.660E-07,Mode#2,Frequency=   6.237e-03Hz
10535, 1.337E-07,Mode#2,Frequency=   6.237e-03Hz
10536, 7.069E-08,Mode#2,Frequency=   6.237e-03Hz
10537, 3.790E-08,Mode#2,Frequency=   6.237e-03Hz
10538, 3.130E-08,Mode#2,Frequency=   6.237e-03Hz
10539, 5.642E-08,Mode#2,Frequency=   6.237e-03Hz
10540, 1.169E-07,Mode#2,Frequency=   6.237e-03Hz
10541, 2.549E-07,Mode#2,Frequency=   6.237e-03Hz
10542, 2.293E-07,Mode#2,Frequency=   6.237e-03Hz
10543, 2.120E-07,Mode#2,Frequency=   6.237e-03Hz
10544, 2.074E-07,Mode#2,Frequency=   6.237e-03Hz
10545, 2.022E-07,Mode#2,Frequency=   6.237e-03Hz
10546, 1.970E-07,Mode#2,Frequency=   6.237e-03Hz
4142, 4.009E-08,Mode#2,Frequency=   6.237e-03Hz
4143, 4.378E-08,Mode#2,Frequency=   6.237e-03Hz
4144, 4.860E-08,Mode#2,Frequency=   6.237e-03Hz
4145, 5.362E-08,Mode#2,Frequency=   6.237e-03Hz
4146, 5.918E-08,Mode#2,Frequency=   6.237e-03Hz
4147, 6.507E-08,Mode#2,Frequency=   6.237e-03Hz
4148, 7.122E-08,Mode#2,Frequency=   6.237e-03Hz
4149, 7.767E-08,Mode#2,Frequency=   6.237e-03Hz
4150, 8.428E-08,Mode#2,Frequency=   6.237e-03Hz
4151, 9.119E-08,Mode#2,Frequency=   6.237e-03Hz
4152, 9.822E-08,Mode#2,Frequency=   6.237e-03Hz
4153, 1.059E-07,Mode#2,Frequency=   6.237e-03Hz
4154, 1.133E-07,Mode#2,Frequency=   6.237e-03Hz
4155, 1.210E-07,Mode#2,Frequency=   6.237e-03Hz
4156, 1.287E-07,Mode#2,Frequency=   6.237e-03Hz
4157, 1.368E-07,Mode#2,Frequency=   6.237e-03Hz
13936, 3.853E-08,Mode#2,Frequency=   6.237e-03Hz
13937, 4.046E-08,Mode#2,Frequency=   6.237e-03Hz
13938, 4.377E-08,Mode#2,Frequency=   6.237e-03Hz
13939, 4.626E-08,Mode#2,Frequency=   6.237e-03Hz
13940, 4.931E-08,Mode#2,Frequency=   6.237e-03Hz
13941, 5.215E-08,Mode#2,Frequency=   6.237e-03Hz
13942, 5.643E-08,Mode#2,Frequency=   6.237e-03Hz
13943, 5.965E-08,Mode#2,Frequency=   6.237e-03Hz
13944, 6.317E-08,Mode#2,Frequency=   6.237e-03Hz
13945, 6.675E-08,Mode#2,Frequency=   6.237e-03Hz
13946, 7.107E-08,Mode#2,Frequency=   6.237e-03Hz
2136, 3.910E-08,Mode#2,Frequency=   6.237e-03Hz
2137, 4.215E-08,Mode#2,Frequency=   6.237e-03Hz
2138, 4.546E-08,Mode#2,Frequency=   6.237e-03Hz
2139, 4.953E-08,Mode#2,Frequency=   6.237e-03Hz
2140, 5.317E-08,Mode#2,Frequency=   6.237e-03Hz
2141, 5.726E-08,Mode#2,Frequency=   6.237e-03Hz
2142, 6.175E-08,Mode#2,Frequency=   6.237e-03Hz
2143, 6.660E-08,Mode#2,Frequency=   6.237e-03Hz
2144, 7.179E-08,Mode#2,Frequency=   6.237e-03Hz
2145, 7.633E-08,Mode#2,Frequency=   6.237e-03Hz
2146, 8.219E-08,Mode#2,Frequency=   6.237e-03Hz
2147, 8.824E-08,Mode#2,Frequency=   6.237e-03Hz
2148, 9.402E-08,Mode#2,Frequency=   6.237e-03Hz
2149, 9.980E-08,Mode#2,Frequency=   6.237e-03Hz
2150, 1.057E-07,Mode#2,Frequency=   6.237e-03Hz
2151, 1.121E-07,Mode#2,Frequency=   6.237e-03Hz
8862, 3.890E-08,Mode#2,Frequency=   6.237e-03Hz
8863, 4.016E-08,Mode#2,Frequency=   6.237e-03Hz
8864, 4.251E-08,Mode#2,Frequency=   6.237e-03Hz
8865, 4.490E-08,Mode#2,Frequency=   6.237e-03Hz
8866, 4.729E-08,Mode#2,Frequency=   6.237e-03Hz
8867, 4.890E-08,Mode#2,Frequency=   6.237e-03Hz
8868, 5.192E-08,Mode#2,Frequency=   6.237e-03Hz
8869, 5.478E-08,Mode#2,Frequency=   6.237e-03Hz
10514, 4.147E-08,Mode#2,Frequency=   6.237e-03Hz
10515, 4.755E-08,Mode#2,Frequency=   6.237e-03Hz
10516, 5.450E-08,Mode#2,Frequency=   6.237e-03Hz
10517, 6.240E-08,Mode#2,Frequency=   6.237e-03Hz
10518, 7.010E-08,Mode#2,Frequency=   6.237e-03Hz
10519, 7.898E-08,Mode#2,Frequency=   6.237e-03Hz
10520, 8.768E-08,Mode#2,Frequency=   6.237e-03Hz
10521, 9.671E-08,Mode#2,Frequency=   6.237e-03Hz
10522, 1.059E-07,Mode#2,Frequency=   6.237e-03Hz
10523, 1.156E-07,Mode#2,Frequency=   6.237e-03Hz
10524, 1.256E-07,Mode#2,Frequency=   6.237e-03Hz
10525, 1.358E-07,Mode#2,Frequency=   6.237e-03Hz
10526, 1.462E-07,Mode#2,Frequency=   6.237e-03Hz
10527, 1.571E-07,Mode#2,Frequency=   6.237e-03Hz
10528, 1.675E-07,Mode#2,Frequency=   6.237e-03Hz
10529, 1.786E-07,Mode#2,Frequency=   6.237e-03Hz
4166, 3.035E-08,Mode#2,Frequency=   6.237e-03Hz
4167, 4.370E-08,Mode#2,Frequency=   6.237e-03Hz
4168, 8.376E-08,Mode#2,Frequency=   6.237e-03Hz
4169, 1.763E-07,Mode#2,Frequency=   6.237e-03Hz
4170, 1.571E-07,Mode#2,Frequency=   6.237e-03Hz
4171, 1.484E-07,Mode#2,Frequency=   6.237e-03Hz
4172, 1.485E-07,Mode#2,Frequency=   6.237e-03Hz
4173, 1.478E-07,Mode#2,Frequency=   6.237e-03Hz
4174, 1.469E-07,Mode#2,Frequency=   6.237e-03Hz
7935, 5.186E-08,Mode#2,Frequency=   6.237e-03Hz
7936, 4.379E-08,Mode#2,Frequency=   6.237e-03Hz
7937, 3.389E-08,Mode#2,Frequency=   6.237e-03Hz
7938, 3.304E-08,Mode#2,Frequency=   6.237e-03Hz
7939, 3.069E-08,Mode#2,Frequency=   6.237e-03Hz
7940, 3.398E-08,Mode#2,Frequency=   6.237e-03Hz
7941, 3.355E-08,Mode#2,Frequency=   6.237e-03Hz
7942, 3.597E-08,Mode#2,Frequency=   6.237e-03Hz
7943, 4.733E-08,Mode#2,Frequency=   6.237e-03Hz
7944, 7.100E-08,Mode#2,Frequency=   6.237e-03Hz
7945, 1.048E-07,Mode#2,Frequency=   6.237e-03Hz
7946, 7.506E-08,Mode#2,Frequency=   6.237e-03Hz
7947, 6.542E-08,Mode#2,Frequency=   6.237e-03Hz
7948, 6.317E-08,Mode#2,Frequency=   6.237e-03Hz
7949, 6.073E-08,Mode#2,Frequency=   6.237e-03Hz
7950, 5.751E-08,Mode#2,Frequency=   6.237e-03Hz
7951, 5.353E-08,Mode#2,Frequency=   6.237e-03Hz
9469, 5.477E-08,Mode#2,Frequency=   6.237e-03Hz
9470, 5.116E-08,Mode#2,Frequency=   6.237e-03Hz
9471, 5.000E-08,Mode#2,Frequency=   6.237e-03Hz
9472, 6.260E-08,Mode#2,Frequency=   6.237e-03Hz
9473, 4.826E-08,Mode#2,Frequency=   6.237e-03Hz
9474, 4.031E-08,Mode#2,Frequency=   6.237e-03Hz
9475, 3.549E-08,Mode#2,Frequency=   6.237e-03Hz
9476, 3.424E-08,Mode#2,Frequency=   6.237e-03Hz
9477, 3.895E-08,Mode#2,Frequency=   6.237e-03Hz
9478, 4.513E-08,Mode#2,Frequency=   6.237e-03Hz
9479, 4.785E-08,Mode#2,Frequency=   6.237e-03Hz
9480, 9.268E-09,Mode#2,Frequency=   6.237e-03Hz
9481, 1.710E-08,Mode#2,Frequency=   6.237e-03Hz
9482, 2.822E-08,Mode#2,Frequency=   6.237e-03Hz
9483, 3.659E-08,Mode#2,Frequency=   6.237e-03Hz
9484, 4.199E-08,Mode#2,Frequency=   6.237e-03Hz
10885, 9.926E-08,Mode#2,Frequency=   6.237e-03Hz
10886, 9.849E-08,Mode#2,Frequency=   6.237e-03Hz
10887, 1.040E-07,Mode#2,Frequency=   6.237e-03Hz
10888, 1.169E-07,Mode#2,Frequency=   6.237e-03Hz
10889, 5.729E-08,Mode#2,Frequency=   6.237e-03Hz
10890, 3.702E-08,Mode#2,Frequency=   6.237e-03Hz
10891, 3.228E-08,Mode#2,Frequency=   6.237e-03Hz
10892, 3.714E-08,Mode#2,Frequency=   6.237e-03Hz
10893, 5.745E-08,Mode#2,Frequency=   6.237e-03Hz
10894, 1.006E-07,Mode#2,Frequency=   6.237e-03Hz
10895, 1.770E-07,Mode#2,Frequency=   6.237e-03Hz
10896, 1.461E-07,Mode#2,Frequency=   6.237e-03Hz
10897, 1.325E-07,Mode#2,Frequency=   6.237e-03Hz
10898, 1.274E-07,Mode#2,Frequency=   6.237e-03Hz
10899, 1.223E-07,Mode#2,Frequency=   6.237e-03Hz
10900, 1.162E-07,Mode#2,Frequency=   6.237e-03Hz
10901, 1.092E-07,Mode#2,Frequency=   6.237e-03Hz
13953, 1.019E-07,Mode#2,Frequency=   6.237e-03Hz
13954, 1.053E-07,Mode#2,Frequency=   6.237e-03Hz
13955, 1.161E-07,Mode#2,Frequency=   6.237e-03Hz
13956, 1.402E-07,Mode#2,Frequency=   6.237e-03Hz
13957, 8.026E-08,Mode#2,Frequency=   6.237e-03Hz
13958, 5.057E-08,Mode#2,Frequency=   6.237e-03Hz
13959, 3.691E-08,Mode#2,Frequency=   6.237e-03Hz
13960, 3.201E-08,Mode#2,Frequency=   6.237e-03Hz
13961, 3.750E-08,Mode#2,Frequency=   6.237e-03Hz
13962, 5.387E-08,Mode#2,Frequency=   6.237e-03Hz
13963, 9.700E-08,Mode#2,Frequency=   6.237e-03Hz
13964, 8.109E-08,Mode#2,Frequency=   6.237e-03Hz
13965, 8.028E-08,Mode#2,Frequency=   6.237e-03Hz
13966, 8.493E-08,Mode#2,Frequency=   6.237e-03Hz
13967, 8.912E-08,Mode#2,Frequency=   6.237e-03Hz
13968, 9.198E-08,Mode#2,Frequency=   6.237e-03Hz
1327, 8.718E-08,Mode#2,Frequency=   6.237e-03Hz
1328, 8.591E-08,Mode#2,Frequency=   6.237e-03Hz
1329, 7.622E-08,Mode#2,Frequency=   6.237e-03Hz
1330, 3.860E-08,Mode#2,Frequency=   6.237e-03Hz
1331, 4.314E-08,Mode#2,Frequency=   6.237e-03Hz
1332, 4.305E-08,Mode#2,Frequency=   6.237e-03Hz
1333, 3.873E-08,Mode#2,Frequency=   6.237e-03Hz
1334, 4.229E-08,Mode#2,Frequency=   6.237e-03Hz
1335, 6.277E-08,Mode#2,Frequency=   6.237e-03Hz
1336, 7.095E-08,Mode#2,Frequency=   6.237e-03Hz
1337, 7.304E-08,Mode#2,Frequency=   6.237e-03Hz
1338, 1.078E-07,Mode#2,Frequency=   6.237e-03Hz
1339, 1.111E-07,Mode#2,Frequency=   6.237e-03Hz
1340, 1.068E-07,Mode#2,Frequency=   6.237e-03Hz
1341, 1.024E-07,Mode#2,Frequency=   6.237e-03Hz
1342, 9.668E-08,Mode#2,Frequency=   6.237e-03Hz
1343, 8.995E-08,Mode#2,Frequency=   6.237e-03Hz
2155, 1.232E-07,Mode#2,Frequency=   6.237e-03Hz
2156, 7.267E-08,Mode#2,Frequency=   6.237e-03Hz
2157, 6.830E-08,Mode#2,Frequency=   6.237e-03Hz
2158, 6.306E-08,Mode#2,Frequency=   6.237e-03Hz
2159, 4.848E-08,Mode#2,Frequency=   6.237e-03Hz
2160, 4.510E-08,Mode#2,Frequency=   6.237e-03Hz
2161, 5.443E-08,Mode#2,Frequency=   6.237e-03Hz
2162, 6.361E-08,Mode#2,Frequency=   6.237e-03Hz
2163, 5.442E-08,Mode#2,Frequency=   6.237e-03Hz
2164, 9.907E-08,Mode#2,Frequency=   6.237e-03Hz
2165, 1.136E-07,Mode#2,Frequency=   6.237e-03Hz
2166, 1.155E-07,Mode#2,Frequency=   6.237e-03Hz
2167, 1.161E-07,Mode#2,Frequency=   6.237e-03Hz
2168, 1.156E-07,Mode#2,Frequency=   6.237e-03Hz
7699, 5.489E-08,Mode#2,Frequency=   6.237e-03Hz
7700, 4.923E-08,Mode#2,Frequency=   6.237e-03Hz
7701, 3.472E-08,Mode#2,Frequency=   6.237e-03Hz
7702, 9.704E-09,Mode#2,Frequency=   6.237e-03Hz
7703, 3.149E-08,Mode#2,Frequency=   6.237e-03Hz
7704, 3.669E-08,Mode#2,Frequency=   6.237e-03Hz
7705, 3.551E-08,Mode#2,Frequency=   6.237e-03Hz
7706, 3.843E-08,Mode#2,Frequency=   6.237e-03Hz
7707, 5.182E-08,Mode#2,Frequency=   6.237e-03Hz
7708, 5.504E-08,Mode#2,Frequency=   6.237e-03Hz
7709, 4.880E-08,Mode#2,Frequency=   6.237e-03Hz
7710, 6.098E-08,Mode#2,Frequency=   6.237e-03Hz
7711, 6.045E-08,Mode#2,Frequency=   6.237e-03Hz
7712, 5.857E-08,Mode#2,Frequency=   6.237e-03Hz
7713, 5.649E-08,Mode#2,Frequency=   6.237e-03Hz
7714, 5.399E-08,Mode#2,Frequency=   6.237e-03Hz
7715, 5.004E-08,Mode#2,Frequency=   6.237e-03Hz
8879, 8.670E-08,Mode#2,Frequency=   6.237e-03Hz
8880, 8.879E-08,Mode#2,Frequency=   6.237e-03Hz
8881, 8.450E-08,Mode#2,Frequency=   6.237e-03Hz
8882, 5.032E-08,Mode#2,Frequency=   6.237e-03Hz
8883, 5.148E-08,Mode#2,Frequency=   6.237e-03Hz
8884, 5.043E-08,Mode#2,Frequency=   6.237e-03Hz
8885, 4.049E-08,Mode#2,Frequency=   6.237e-03Hz
8886, 3.789E-08,Mode#2,Frequency=   6.237e-03Hz
8887, 4.511E-08,Mode#2,Frequency=   6.237e-03Hz
8888, 4.938E-08,Mode#2,Frequency=   6.237e-03Hz
8889, 3.256E-08,Mode#2,Frequency=   6.237e-03Hz
8890, 4.837E-08,Mode#2,Frequency=   6.237e-03Hz
8891, 6.106E-08,Mode#2,Frequency=   6.237e-03Hz
8892, 6.672E-08,Mode#2,Frequency=   6.237e-03Hz
8893, 7.026E-08,Mode#2,Frequency=   6.237e-03Hz
8894, 7.330E-08,Mode#2,Frequency=   6.237e-03Hz
8997, 5.538E-08,Mode#2,Frequency=   6.237e-03Hz
8998, 5.216E-08,Mode#2,Frequency=   6.237e-03Hz
8999, 4.373E-08,Mode#2,Frequency=   6.237e-03Hz
