id,value
16481, 1.578E+03
16491, 1.648E+03
16493, 1.616E+03
16494, 1.452E+03
16497, 1.564E+03
16501, 1.425E+03
16504, 1.629E+03
16505, 1.481E+03
16506, 1.404E+03
16509, 1.600E+03
16511, 1.447E+03
16512, 1.551E+03
16517, 1.416E+03
16521, 1.611E+03
16522, 1.477E+03
16523, 1.582E+03
16525, 1.526E+03
16528, 1.438E+03
16537, 1.595E+03
16538, 1.466E+03
16539, 1.563E+03
16545, 1.507E+03
16551, 1.582E+03
16553, 1.458E+03
16554, 1.548E+03
16559, 1.414E+03
16560, 1.500E+03
16567, 1.568E+03
16572, 1.537E+03
16583, 1.556E+03
17502, 1.627E+03
17503, 1.605E+03
17504, 1.585E+03
17505, 1.567E+03
17506, 1.551E+03
17507, 1.538E+03
17508, 1.526E+03
17509, 1.515E+03
17510, 1.506E+03
17511, 1.498E+03
17512, 1.492E+03
17556, 1.600E+03
17557, 1.580E+03
17558, 1.561E+03
17559, 1.544E+03
17560, 1.528E+03
17561, 1.515E+03
17562, 1.502E+03
17563, 1.491E+03
17564, 1.483E+03
17565, 1.475E+03
17566, 1.470E+03
18022, 1.551E+03
18023, 1.563E+03
18024, 1.584E+03
18026, 1.515E+03
18029, 1.542E+03
18030, 1.524E+03
18031, 1.457E+03
18039, 1.459E+03
18040, 1.488E+03
18041, 1.514E+03
18042, 1.476E+03
18043, 1.467E+03
18044, 1.539E+03
18045, 1.505E+03
18046, 1.526E+03
18047, 1.495E+03
18052, 1.457E+03
16356, 1.574E+03
16363, 1.570E+03
16373, 1.558E+03
16377, 1.593E+03
16382, 1.538E+03
16385, 1.575E+03
16394, 1.554E+03
16403, 1.620E+03
16416, 1.586E+03
16425, 1.645E+03
16432, 1.553E+03
16437, 1.601E+03
16447, 1.670E+03
16457, 1.617E+03
16469, 1.680E+03
16486, 1.594E+03
16490, 1.699E+03
16508, 1.732E+03
16526, 1.765E+03
16544, 1.788E+03
17232, 1.467E+03
17233, 1.508E+03
17234, 1.550E+03
17235, 1.588E+03
17236, 1.627E+03
17237, 1.662E+03
17238, 1.696E+03
17239, 1.718E+03
17240, 1.743E+03
17241, 1.776E+03
17242, 1.809E+03
17243, 1.832E+03
17399, 1.108E+03
17400, 1.181E+03
17401, 1.241E+03
17402, 1.298E+03
17403, 1.367E+03
17404, 1.434E+03
17405, 1.492E+03
17406, 1.535E+03
17407, 1.576E+03
17408, 1.602E+03
17409, 1.641E+03
17410, 1.686E+03
17411, 1.725E+03
16413, 1.554E+03
16424, 1.526E+03
16438, 1.499E+03
16443, 1.457E+03
16444, 1.522E+03
16450, 1.559E+03
16451, 1.474E+03
16456, 1.493E+03
16462, 1.447E+03
16463, 1.518E+03
16468, 1.571E+03
16470, 1.464E+03
16476, 1.487E+03
16480, 1.435E+03
16482, 1.522E+03
16487, 1.454E+03
16492, 1.412E+03
16495, 1.484E+03
16498, 1.422E+03
16499, 1.536E+03
16502, 1.623E+03
16503, 1.397E+03
16507, 1.447E+03
16510, 1.398E+03
16514, 1.390E+03
16515, 1.485E+03
16516, 1.559E+03
16518, 1.410E+03
16519, 1.657E+03
16520, 1.382E+03
16524, 1.392E+03
16527, 1.444E+03
16529, 1.383E+03
16530, 1.584E+03
16531, 1.375E+03
16532, 1.502E+03
16535, 1.687E+03
16536, 1.400E+03
16540, 1.365E+03
16546, 1.444E+03
16547, 1.608E+03
16548, 1.369E+03
16552, 1.706E+03
16555, 1.392E+03
16556, 1.521E+03
16557, 1.348E+03
16561, 1.618E+03
16563, 1.444E+03
16564, 1.356E+03
16565, 1.339E+03
16569, 1.718E+03
16570, 1.383E+03
16571, 1.516E+03
16573, 1.332E+03
16576, 1.437E+03
16578, 1.624E+03
16580, 1.344E+03
16585, 1.377E+03
16588, 1.520E+03
16590, 1.315E+03
16595, 1.335E+03
16598, 1.374E+03
16600, 1.435E+03
16611, 1.330E+03
16614, 1.365E+03
16615, 1.441E+03
16627, 1.318E+03
16630, 1.364E+03
16632, 1.439E+03
16645, 1.360E+03
16718, 1.776E+03
16763, 1.628E+03
17458, 1.543E+03
17459, 1.541E+03
17460, 1.541E+03
17461, 1.546E+03
17462, 1.555E+03
17463, 1.568E+03
17464, 1.585E+03
17465, 1.607E+03
17466, 1.633E+03
17467, 1.664E+03
17468, 1.702E+03
16581, 1.320E+03
16534, 1.404E+03
16542, 1.377E+03
16543, 1.426E+03
16549, 1.358E+03
16550, 1.391E+03
16558, 1.361E+03
16566, 1.375E+03
16568, 1.448E+03
16574, 1.343E+03
16575, 1.401E+03
16577, 1.488E+03
16582, 1.358E+03
16584, 1.437E+03
16587, 1.525E+03
16591, 1.389E+03
16592, 1.323E+03
16593, 1.477E+03
16596, 1.543E+03
16597, 1.345E+03
16602, 1.426E+03
16603, 1.514E+03
16605, 1.376E+03
16609, 1.467E+03
16613, 1.531E+03
16616, 1.414E+03
16619, 1.503E+03
16621, 1.364E+03
16622, 1.319E+03
16625, 1.460E+03
16629, 1.521E+03
16633, 1.404E+03
16635, 1.346E+03
16636, 1.491E+03
16643, 1.517E+03
16644, 1.455E+03
16656, 1.504E+03
16658, 1.455E+03
16666, 1.500E+03
17567, 1.468E+03
17568, 1.469E+03
17569, 1.470E+03
17570, 1.475E+03
17571, 1.486E+03
17513, 1.487E+03
17514, 1.484E+03
17515, 1.488E+03
17516, 1.489E+03
17517, 1.494E+03
16599, 1.300E+03
16607, 1.300E+03
16617, 1.281E+03
16624, 1.295E+03
16634, 1.271E+03
16640, 1.285E+03
16642, 1.302E+03
16650, 1.264E+03
16654, 1.270E+03
16657, 1.291E+03
16663, 1.252E+03
16667, 1.249E+03
16608, 1.302E+03
16628, 1.279E+03
16638, 1.296E+03
16646, 1.258E+03
16647, 1.394E+03
16651, 1.329E+03
16655, 1.273E+03
16660, 1.253E+03
16661, 1.381E+03
16664, 1.310E+03
16668, 1.253E+03
16670, 1.443E+03
16672, 1.246E+03
16673, 1.366E+03
16676, 1.291E+03
16677, 1.498E+03
16679, 1.249E+03
16680, 1.433E+03
16683, 1.349E+03
16686, 1.275E+03
16687, 1.494E+03
16689, 1.423E+03
16690, 1.246E+03
16692, 1.331E+03
16693, 1.215E+03
16694, 1.492E+03
16696, 1.269E+03
16697, 1.412E+03
16700, 1.238E+03
16702, 1.487E+03
16704, 1.376E+03
16705, 1.275E+03
17572, 1.499E+03
17573, 1.517E+03
17574, 1.539E+03
17575, 1.567E+03
17576, 1.603E+03
16708, 1.483E+03
16709, 1.348E+03
16712, 1.477E+03
17518, 1.502E+03
17519, 1.513E+03
17520, 1.529E+03
17521, 1.548E+03
17522, 1.570E+03
17523, 1.595E+03
16562, 1.804E+03
16579, 1.815E+03
16601, 1.821E+03
17244, 1.853E+03
17245, 1.863E+03
17246, 1.878E+03
17412, 1.757E+03
17413, 1.789E+03
17414, 1.813E+03
17415, 1.833E+03
19560, 1.581E+03
19561, 1.640E+03
19562, 1.688E+03
19563, 1.721E+03
19564, 1.735E+03
19565, 1.733E+03
19594, 1.866E+03
19595, 1.862E+03
19596, 1.845E+03
16586, 1.723E+03
16594, 1.630E+03
16604, 1.530E+03
16606, 1.732E+03
16612, 1.633E+03
16618, 1.805E+03
16623, 1.532E+03
16626, 1.643E+03
16637, 1.537E+03
16639, 1.799E+03
16641, 1.662E+03
16648, 1.437E+03
16652, 1.530E+03
16653, 1.634E+03
16659, 1.354E+03
16662, 1.434E+03
16665, 1.530E+03
16671, 1.348E+03
16674, 1.428E+03
17247, 1.869E+03
19574, 1.785E+03
19575, 1.824E+03
19576, 1.848E+03
19577, 1.871E+03
19578, 1.872E+03
19579, 1.870E+03
19580, 1.879E+03
19591, 1.766E+03
19592, 1.819E+03
19593, 1.850E+03
19597, 1.789E+03
19598, 1.657E+03
19599, 1.794E+03
19600, 1.545E+03
19601, 1.672E+03
19602, 1.786E+03
19603, 1.543E+03
19604, 1.429E+03
19605, 1.659E+03
19607, 1.540E+03
19609, 1.772E+03
19610, 1.424E+03
19611, 1.638E+03
19614, 1.518E+03
19615, 1.755E+03
19617, 1.409E+03
19618, 1.618E+03
19621, 1.497E+03
19622, 1.731E+03
19631, 1.704E+03
19990, 1.573E+03
19991, 1.597E+03
16719, 1.800E+03
17469, 1.752E+03
19485, 1.850E+03
19486, 2.057E+03
19496, 1.802E+03
19499, 1.836E+03
19500, 1.813E+03
19766, 2.573E+03
16669, 1.281E+03
16681, 1.271E+03
16682, 1.343E+03
16688, 1.214E+03
16691, 1.263E+03
16698, 1.207E+03
19608, 1.337E+03
19613, 1.337E+03
19616, 1.254E+03
19619, 1.202E+03
19620, 1.318E+03
19623, 1.245E+03
16675, 1.234E+03
16678, 1.224E+03
16684, 1.234E+03
16685, 1.210E+03
16695, 1.175E+03
16701, 1.187E+03
16703, 1.167E+03
16706, 1.220E+03
16707, 1.152E+03
16710, 1.274E+03
16711, 1.188E+03
16713, 1.335E+03
16714, 1.254E+03
16716, 1.345E+03
19624, 1.162E+03
19627, 1.191E+03
19629, 1.148E+03
19632, 1.158E+03
19635, 1.163E+03
19637, 1.181E+03
19638, 1.149E+03
19641, 1.219E+03
19645, 1.167E+03
19650, 1.216E+03
19661, 1.222E+03
19666, 1.313E+03
17577, 1.649E+03
17578, 1.711E+03
19483, 1.851E+03
19739, 1.819E+03
19740, 1.779E+03
16715, 1.468E+03
16717, 1.456E+03
17524, 1.620E+03
19651, 1.320E+03
19660, 1.438E+03
19673, 1.437E+03
19684, 1.450E+03
19734, 1.592E+03
19735, 1.634E+03
19736, 1.642E+03
19926, 1.331E+03
19625, 1.390E+03
19628, 1.301E+03
19633, 1.230E+03
19914, 1.167E+03
19979, 1.271E+03
19988, 1.451E+03
19989, 1.475E+03
19992, 1.400E+03
19993, 1.424E+03
19995, 1.548E+03
19998, 1.254E+03
19999, 1.278E+03
20000, 1.343E+03
20001, 1.368E+03
20004, 1.236E+03
20005, 1.299E+03
20006, 1.326E+03
19642, 1.152E+03
19648, 1.149E+03
19654, 1.174E+03
19910, 1.142E+03
19911, 1.148E+03
19912, 1.151E+03
19913, 1.134E+03
19915, 1.145E+03
19916, 1.110E+03
19917, 1.132E+03
19918, 1.104E+03
19920, 1.131E+03
19921, 1.123E+03
19925, 1.087E+03
19928, 1.179E+03
19934, 1.179E+03
19935, 1.163E+03
19936, 1.245E+03
19982, 1.130E+03
19984, 1.166E+03
19985, 1.202E+03
19986, 1.103E+03
19996, 1.191E+03
19997, 1.211E+03
20002, 1.169E+03
19484, 1.618E+03
19765, 1.753E+03
19886, 1.083E+03
19887, 1.103E+03
19888, 1.398E+03
19694, 1.441E+03
19707, 1.425E+03
19732, 1.484E+03
19737, 1.654E+03
19771, 1.366E+03
19778, 1.239E+03
19797, 1.032E+03
19805, 1.110E+03
19810, 1.192E+03
19828, 1.190E+03
19829, 1.346E+03
19885, 9.945E+02
19890, 1.102E+03
19902, 1.257E+03
19903, 1.170E+03
19904, 1.190E+03
19905, 1.130E+03
19906, 1.111E+03
19908, 1.125E+03
19909, 1.103E+03
19922, 1.075E+03
19924, 1.064E+03
19927, 1.243E+03
19929, 1.324E+03
19930, 1.341E+03
19931, 1.124E+03
19933, 1.213E+03
20029, 1.062E+03
20030, 1.044E+03
20035, 1.077E+03
20039, 1.075E+03
19524, 1.036E+03
19544, 1.606E+03
19546, 1.345E+03
19547, 1.475E+03
19554, 1.125E+03
19555, 1.142E+03
19556, 1.200E+03
19557, 1.271E+03
19558, 1.390E+03
19559, 1.504E+03
19585, 1.512E+03
19586, 1.535E+03
19571, 1.707E+03
19572, 1.721E+03
19573, 1.749E+03
19588, 1.613E+03
19589, 1.662E+03
19590, 1.711E+03
19643, 1.681E+03
19656, 1.660E+03
19670, 1.627E+03
19685, 1.589E+03
19526, 9.887E+02
19527, 9.925E+02
19550, 1.355E+03
19551, 1.284E+03
19552, 1.213E+03
19553, 1.154E+03
19837, 1.388E+03
19838, 1.345E+03
19839, 1.292E+03
19840, 1.204E+03
19844, 1.412E+03
19845, 1.452E+03
19846, 1.461E+03
19847, 1.444E+03
19859, 1.708E+03
19861, 1.770E+03
19863, 2.048E+03
19873, 1.598E+03
19874, 1.486E+03
19877, 1.717E+03
19878, 1.677E+03
20614, 1.570E+03
20616, 1.422E+03
20617, 1.358E+03
19566, 1.455E+03
19567, 1.524E+03
19568, 1.579E+03
19569, 1.620E+03
19570, 1.660E+03
19581, 1.428E+03
19582, 1.452E+03
19583, 1.470E+03
19584, 1.489E+03
19699, 1.544E+03
19711, 1.497E+03
19723, 1.450E+03
19731, 1.396E+03
19814, 1.258E+03
19819, 1.281E+03
19822, 1.257E+03
19824, 1.191E+03
19826, 1.096E+03
19830, 1.342E+03
19831, 1.303E+03
19832, 1.265E+03
19833, 1.189E+03
19882, 1.250E+03
19883, 1.333E+03
19884, 1.402E+03
19900, 1.146E+03
19901, 1.159E+03
19938, 1.150E+03
19939, 1.146E+03
19940, 1.183E+03
19941, 1.209E+03
19942, 1.122E+03
19943, 1.148E+03
19948, 1.103E+03
19949, 1.087E+03
19950, 1.154E+03
19952, 1.137E+03
19953, 1.116E+03
19960, 1.148E+03
19961, 1.164E+03
19962, 1.234E+03
19963, 1.257E+03
19964, 1.080E+03
19965, 1.114E+03
19966, 1.105E+03
19969, 1.086E+03
19971, 1.351E+03
19973, 1.456E+03
19974, 1.499E+03
19975, 1.311E+03
19976, 1.415E+03
19980, 1.231E+03
19987, 1.139E+03
19994, 1.528E+03
20007, 1.201E+03
20008, 1.279E+03
20009, 1.376E+03
20010, 1.171E+03
20011, 1.177E+03
20012, 1.253E+03
20014, 1.344E+03
20015, 1.251E+03
20026, 1.061E+03
20037, 1.041E+03
20038, 1.053E+03
20040, 1.040E+03
20041, 1.048E+03
20043, 1.079E+03
20044, 1.072E+03
20611, 1.024E+03
20612, 1.111E+03
20613, 1.156E+03
20615, 9.692E+02
20618, 1.141E+03
20619, 1.112E+03
20620, 1.011E+03
